,Unnamed: 0,tic,high,low,open,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,date
1134,1134,BVH,0.182142857,0.185140073,0.18401937,0.193003619,0.011052119,0.398361746,0.264114548,0.253897706,0.455252218,0.290980295,0.532559818,0.22179878,0.208727563,0.078721955,0.031659642,2014-09-23
1135,1135,BVH,0.175,0.181485993,0.190072639,0.178528347,0.158052712,0.384047671,0.267148391,0.246089914,0.430488035,0.265743287,0.548077433,0.220846037,0.20842799,0.056152277,0.04122662,2014-09-24
1136,1136,BVH,0.172619048,0.179049939,0.180387409,0.18455971,0.053278619,0.376089208,0.268213016,0.239140818,0.443535361,0.275817718,0.558521764,0.220179116,0.208178346,0.088375252,0.040537035,2014-09-25
1137,1137,BVH,0.178571429,0.188794153,0.188861985,0.190591074,0.051250106,0.373200907,0.268312063,0.234186601,0.456418063,0.309666672,0.467823881,0.21960747,0.208053524,0.077634261,0.021070985,2014-09-26
1138,1138,BVH,0.178571429,0.187576127,0.192493947,0.185765983,0.034747018,0.369428789,0.268362336,0.228738759,0.447837746,0.307825838,0.474360823,0.21875,0.207753951,0.092997947,0.033984263,2014-09-29
1139,1139,BVH,0.177380952,0.185140073,0.186440678,0.183353438,0.038190625,0.366093672,0.268142244,0.223341162,0.44352502,0.306715869,0.487811458,0.217940168,0.207079911,0.09748469,0.014580599,2014-09-30
1140,1140,BVH,0.177380952,0.187576127,0.190072639,0.18455971,0.056127845,0.364768635,0.264281412,0.219715838,0.446283134,0.317979727,0.487811458,0.216892149,0.20628105,0.102923161,0.024641456,2014-10-01
1141,1141,BVH,0.182142857,0.187576127,0.186440678,0.195416164,0.083938997,0.369379397,0.260346219,0.21811416,0.470707755,0.341884769,0.405572506,0.216272866,0.205781761,0.095445266,0.026445115,2014-10-02
1142,1142,BVH,0.18452381,0.194884287,0.194915254,0.193003619,0.049219477,0.372612627,0.25568926,0.216969731,0.465982552,0.354900219,0.365236831,0.215463034,0.205207579,0.0735554,0.026138947,2014-10-03
1143,1143,BVH,0.182142857,0.194884287,0.196125908,0.195416164,0.052470598,0.376902671,0.249122129,0.217717745,0.471471146,0.35941169,0.365236831,0.214700838,0.205007864,0.085927934,0.025940439,2014-10-06
1144,1144,BVH,0.182142857,0.193666261,0.197336562,0.193003619,0.07703909,0.379798891,0.243974008,0.217719,0.466511042,0.360271335,0.375471502,0.213891006,0.204932971,0.109585319,0.020573136,2014-10-07
1145,1145,BVH,0.179761905,0.193666261,0.194915254,0.190591074,0.040356629,0.381570076,0.235427645,0.220304724,0.461488542,0.360644434,0.375471502,0.212938262,0.20475822,0.081169261,0.017684234,2014-10-08
1146,1146,BVH,0.18452381,0.194884287,0.194915254,0.191797346,0.038271004,0.384069335,0.226643568,0.223868183,0.464470726,0.37251864,0.281014119,0.21127096,0.204508575,0.130795372,0.030275087,2014-10-09
1147,1147,BVH,0.179761905,0.188794153,0.1937046,0.185765983,0.031918944,0.383851152,0.213809035,0.231080026,0.45153693,0.360783919,0.341416286,0.20941311,0.204059216,0.164513924,0.026163148,2014-10-10
1148,1148,BVH,0.173809524,0.182704019,0.185230024,0.183353438,0.041166765,0.383136099,0.203279117,0.237028128,0.446393313,0.352051124,0.395686111,0.207459985,0.203609856,0.210740974,0.020545642,2014-10-13
1149,1149,BVH,0.173809524,0.183922046,0.18401937,0.180940893,0.023559523,0.382039909,0.200218712,0.236994502,0.44119421,0.355777908,0.395686111,0.205411585,0.202960781,0.185588038,0.016099057,2014-10-14
1150,1150,BVH,0.170238095,0.179049939,0.182808717,0.178528347,0.037708351,0.380657601,0.191020797,0.242439051,0.435941754,0.349182149,0.438019774,0.202315168,0.202286741,0.219306589,0.025225492,2014-10-15
1151,1151,BVH,0.163095238,0.166869671,0.177966102,0.171290712,0.100788984,0.376893953,0.186038639,0.243621194,0.420408976,0.326028547,0.52663754,0.199171113,0.201587737,0.21835486,0.017648715,2014-10-16
1152,1152,BVH,0.160714286,0.169305725,0.17433414,0.166465621,0.089802437,0.372393936,0.187801746,0.239834384,0.41032616,0.323024557,0.52663754,0.195788872,0.200788876,0.174711068,0.017586589,2014-10-17
1153,1153,BVH,0.16547619,0.169305725,0.168280872,0.170084439,0.017890684,0.371170893,0.188538762,0.237424875,0.421098233,0.332747449,0.423955898,0.192311357,0.199940085,0.128212088,0.022149735,2014-10-20
1154,1154,BVH,0.163095238,0.168087698,0.177966102,0.170084439,0.03415052,0.370899524,0.188157631,0.235260651,0.421098233,0.327166111,0.434122779,0.189262576,0.199041366,0.094357571,0.015636616,2014-10-21
1155,1155,BVH,0.161904762,0.174177832,0.17433414,0.171290712,0.02482232,0.371920092,0.188496712,0.234022369,0.424846207,0.33227413,0.434122779,0.185832698,0.198567042,0.118694769,0.021592638,2014-10-22
1156,1156,BVH,0.160714286,0.168087698,0.175544794,0.166465621,0.031527625,0.371225074,0.189015763,0.231323559,0.413761478,0.306391778,0.485958329,0.18240282,0.19776818,0.100475869,0.025714978,2014-10-23
1157,1157,BVH,0.154761905,0.161997564,0.165859564,0.161640531,0.026749302,0.369193858,0.189187597,0.227800886,0.402887209,0.269517819,0.531803861,0.178591845,0.197119105,0.094765467,0.007560359,2014-10-24
1158,1158,BVH,0.148809524,0.148599269,0.162227603,0.145958987,0.037462983,0.361249829,0.191956713,0.219898399,0.370178193,0.199832353,0.612978469,0.174780869,0.19584592,0.093813737,0.01795494,2014-10-27
1159,1159,BVH,0.138095238,0.149817296,0.148910412,0.150784077,0.035823674,0.357998715,0.192996165,0.214913546,0.386043964,0.208672383,0.612978469,0.172303735,0.194597698,0.071380012,0.014116948,2014-10-28
1160,1160,BVH,0.145238095,0.153471376,0.153753027,0.153196622,0.107401218,0.357374974,0.193104841,0.211190883,0.393940776,0.253578773,0.45560666,0.169350229,0.193049904,0.081713108,0.010719425,2014-10-29
1161,1161,BVH,0.144047619,0.154689403,0.15496368,0.153196622,0.030169642,0.357730362,0.191209943,0.208644669,0.393940776,0.269964347,0.45560666,0.166968369,0.191477145,0.073147518,0.016783616,2014-10-30
1162,1162,BVH,0.158333333,0.15590743,0.15496368,0.166465621,0.049617142,0.364824367,0.188774147,0.208547386,0.436593391,0.343403326,0.190185283,0.166396723,0.190403675,0.066485374,0.043808054,2014-10-31
1163,1163,BVH,0.160714286,0.170523752,0.171912833,0.167671894,0.078536678,0.371684759,0.185548142,0.209266274,0.440297794,0.387422268,0.152732293,0.165777439,0.189330204,0.076002706,0.01592189,2014-11-03
1164,1164,BVH,0.157142857,0.164433618,0.168280872,0.161640531,0.040604112,0.375024554,0.182388901,0.209490139,0.42581635,0.359041122,0.218422062,0.164538872,0.188281699,0.078178108,0.012885513,2014-11-04
1165,1165,BVH,0.153571429,0.154689403,0.168280872,0.158021713,0.030497504,0.376654447,0.179359018,0.209419652,0.417297411,0.33088736,0.309929096,0.16372904,0.187358015,0.068388846,0.011788417,2014-11-05
1166,1166,BVH,0.154761905,0.15956151,0.161016949,0.158021713,0.042209578,0.378555794,0.17542563,0.21030216,0.417297411,0.349835928,0.289741279,0.162681021,0.186459296,0.061590749,0.009553129,2014-11-06
1167,1167,BVH,0.15,0.15956151,0.158595642,0.159227986,0.027106777,0.381191381,0.172373466,0.210949239,0.421426431,0.347831151,0.289741279,0.161442454,0.185510647,0.054112841,0.021011328,2014-11-07
1168,1168,BVH,0.158333333,0.161997564,0.161016949,0.160434258,0.030250021,0.384372193,0.169429475,0.211880076,0.425636702,0.376723431,0.148190292,0.160442073,0.184537035,0.047994557,0.020508484,2014-11-10
1169,1169,BVH,0.155952381,0.165651644,0.16464891,0.162846803,0.05426432,0.388487157,0.166721873,0.213077962,0.434155954,0.387550269,0.148190292,0.159632241,0.183688244,0.051393605,0.006799634,2014-11-11
1170,1170,BVH,0.154761905,0.165651644,0.16464891,0.166465621,0.027565784,0.393830345,0.164557413,0.214310576,0.4468864,0.395873329,0.148190292,0.158917683,0.182764561,0.052753229,0.013672664,2014-11-12
1171,1171,BVH,0.155952381,0.168087698,0.170702179,0.165259349,0.041014468,0.397901999,0.163731815,0.214616958,0.443446152,0.404993261,0.126612289,0.157726753,0.181815912,0.063222291,0.011593908,2014-11-13
1172,1172,BVH,0.152380952,0.158343484,0.167070218,0.164053076,0.050186141,0.400931038,0.163493668,0.214628296,0.439942573,0.373390276,0.247479876,0.15658346,0.180792371,0.056696125,0.005577965,2014-11-14
1173,1173,BVH,0.153571429,0.165651644,0.168280872,0.164053076,0.039191133,0.403651925,0.162710872,0.214882989,0.439942573,0.399810535,0.224818241,0.155344893,0.179743865,0.065941527,0.008510646,2014-11-17
1174,1174,BVH,0.151190476,0.160779537,0.165859564,0.158021713,0.0283315,0.403384219,0.161578742,0.2148689,0.422098212,0.366191449,0.280662124,0.153963415,0.178595501,0.06417402,0.018363233,2014-11-18
1175,1175,BVH,0.15,0.157125457,0.16464891,0.154402895,0.033570945,0.401864536,0.160083822,0.214740412,0.411732603,0.343564858,0.31993968,0.152534299,0.17734728,0.065533645,0.013966489,2014-11-19
1176,1176,BVH,0.146428571,0.157125457,0.161016949,0.15681544,0.071528894,0.402097434,0.159300337,0.214581542,0.421529632,0.341713181,0.31993968,0.15115282,0.175749557,0.06036709,0.019438375,2014-11-20
1177,1177,BVH,0.146428571,0.157125457,0.158595642,0.154402895,0.033858617,0.401527857,0.159106547,0.213986785,0.414390383,0.335614957,0.31993968,0.149914253,0.174126869,0.051121675,0.020977715,2014-11-21
1178,1178,BVH,0.146428571,0.154689403,0.15496368,0.15199035,0.028858194,0.400336052,0.158290257,0.215663242,0.407255052,0.321681126,0.348890789,0.148675686,0.172454253,0.047314744,0.022294527,2014-11-24
1179,1179,BVH,0.144047619,0.151035323,0.156174334,0.148371532,0.067012861,0.398127097,0.158608341,0.215002843,0.396656807,0.288811929,0.390496139,0.147389482,0.170706743,0.042284155,0.020792162,2014-11-25
1180,1180,BVH,0.141666667,0.140073082,0.152542373,0.138721351,0.069502496,0.392430246,0.16088153,0.210600029,0.370088435,0.206693961,0.494153281,0.145817454,0.168260229,0.039836836,0.170659053,2014-11-26
1181,1181,BVH,0.133333333,0.142509135,0.147699758,0.139927624,0.029071833,0.387135331,0.162094741,0.204714676,0.377489642,0.237835248,0.443054767,0.143578506,0.163666775,0.056968042,0.051889943,2014-11-28
1182,1182,BVH,0.146428571,0.142509135,0.141646489,0.155609168,0.064954734,0.392851209,0.160761188,0.204943836,0.442899037,0.355622821,0.16478043,0.14300686,0.161544799,0.068252881,0.042203907,2014-12-01
1183,1183,BVH,0.145238095,0.153471376,0.152542373,0.15681544,0.055226754,0.398312478,0.160334843,0.20490619,0.447518496,0.402607219,0.16478043,0.142482851,0.159672467,0.050441875,0.018502421,2014-12-02
1184,1184,BVH,0.146428571,0.151035323,0.158595642,0.148371532,0.033782469,0.399166181,0.160144878,0.204030551,0.422169243,0.368933663,0.196939035,0.141577744,0.157400704,0.045683203,0.048483608,2014-12-03
1185,1185,BVH,0.14047619,0.151035323,0.150121065,0.150784077,0.02295668,0.401289319,0.159859229,0.203546728,0.431684034,0.359064311,0.196939035,0.14095846,0.155278728,0.044051661,0.036615557,2014-12-04
1186,1186,BVH,0.144047619,0.15225335,0.152542373,0.150784077,0.018222777,0.403296372,0.15942539,0.203103737,0.431684034,0.384040016,0.122794256,0.140529726,0.153056894,0.03738953,0.024775241,2014-12-05
1187,1187,BVH,0.142857143,0.147381242,0.152542373,0.148371532,0.03539005,0.40410314,0.1588186,0.202455216,0.4242088,0.34860218,0.193922036,0.140625,0.151109669,0.068932693,0.039730164,2014-12-08
1188,1188,BVH,0.139285714,0.141291108,0.146489104,0.138721351,0.027726542,0.400700933,0.158375313,0.200227926,0.39584483,0.273543672,0.272719696,0.140148628,0.149561874,0.084432357,0.041729519,2014-12-09
1189,1189,BVH,0.135714286,0.138855055,0.144067797,0.148371532,0.018415264,0.402731566,0.156394316,0.200548322,0.434930072,0.299954573,0.301899212,0.139958079,0.147914222,0.127668254,0.036152921,2014-12-10
1190,1190,BVH,0.135714286,0.138855055,0.14527845,0.139927624,0.029700059,0.400847089,0.154724508,0.199664117,0.410869836,0.281841256,0.301899212,0.13943407,0.146391392,0.148742342,0.016416496,2014-12-11
1191,1191,BVH,0.135714286,0.138855055,0.138014528,0.145958987,0.008864963,0.402435467,0.152673414,0.200069166,0.434005802,0.314511291,0.301899212,0.138624238,0.145667424,0.162338535,0.018302581,2014-12-12
1192,1192,BVH,0.13452381,0.135200974,0.146489104,0.133896261,0.05745833,0.398578175,0.151180632,0.19841865,0.401392215,0.267099167,0.349703825,0.137290396,0.144643882,0.15336505,0.015624932,2014-12-15
1193,1193,BVH,0.121428571,0.123020706,0.13559322,0.120627262,0.034309163,0.389955058,0.15299406,0.191946571,0.369772792,0.165096877,0.477254892,0.135670732,0.143146017,0.196193052,0.025176019,2014-12-16
1194,1194,BVH,0.116666667,0.105968331,0.122276029,0.109770808,0.064402657,0.378782765,0.156379474,0.182747281,0.346659532,0.119332392,0.595879652,0.133765244,0.141723045,0.140040787,0.051399587,2014-12-17
1195,1195,BVH,0.098809524,0.098660171,0.111380145,0.096501809,0.138416956,0.36465411,0.160416571,0.170965269,0.321269178,0.091768876,0.633936174,0.131335747,0.139900642,0.104282786,0.06131669,2014-12-18
1196,1196,BVH,0.092857143,0.070645554,0.098062954,0.068757539,0.360901938,0.341851454,0.168695483,0.151159833,0.277332712,0.049650524,0.735862898,0.127762957,0.137379235,0.099932008,0.04488832,2014-12-19
1197,1197,BVH,0.082142857,0.080389769,0.085956416,0.094089264,0.06598274,0.33641496,0.169021245,0.14413611,0.360002875,0.149274916,0.735862898,0.125142912,0.135481938,0.083072733,0.03737715,2014-12-22
1198,1198,BVH,0.104761905,0.098660171,0.105326877,0.102533172,0.104107793,0.337041152,0.168210746,0.13986592,0.384290673,0.260042579,0.374432629,0.122761052,0.133809322,0.076954448,0.019108958,2014-12-23
1199,1199,BVH,0.095238095,0.085261876,0.0968523,0.084439083,0.170879516,0.330459088,0.169578441,0.131998293,0.35447072,0.229988834,0.445815601,0.119521723,0.131737274,0.071108081,0.024515765,2014-12-24
1200,1200,BVH,0.075,0.071863581,0.081113801,0.080820265,0.065481428,0.321203437,0.170411467,0.11717913,0.350561872,0.248972396,0.479920045,0.112852515,0.127018998,0.072875588,0.061318922,2014-12-26
1201,1201,BVH,0.071428571,0.069427527,0.083535109,0.068757539,0.143353922,0.314616932,0.168667609,0.109339646,0.33204464,0.25487472,0.49106962,0.109089177,0.124397733,0.080489462,0.032978195,2014-12-29
1202,1202,BVH,0.058333333,0.057247259,0.070217918,0.065138721,0.111115577,0.309158216,0.165804181,0.102299694,0.326689254,0.250498671,0.543389616,0.105421113,0.121751504,0.092182183,0.030906501,2014-12-30
1203,1203,BVH,0.075,0.070645554,0.073849879,0.084439083,0.102603858,0.314966696,0.161932015,0.099654979,0.381707907,0.311779553,0.337506968,0.102658155,0.119554635,0.136777704,0.050397539,2014-12-31
1204,1204,BVH,0.094047619,0.087697929,0.08716707,0.100120627,0.208105593,0.327906864,0.156893365,0.099938425,0.421444109,0.366798502,0.150057082,0.100419207,0.117657338,0.146566953,0.027394985,2015-01-05
1205,1205,BVH,0.089285714,0.087697929,0.08716707,0.1013269,0.107894069,0.339768297,0.151316273,0.101010256,0.42438787,0.369149968,0.150057082,0.098323171,0.115909828,0.162882395,0.030893727,2015-01-06
1206,1206,BVH,0.104761905,0.103532278,0.104116223,0.109770808,0.314362467,0.35390878,0.146074564,0.102920242,0.444842639,0.409715239,0.01762381,0.096655869,0.114386999,0.138273268,0.076009,2015-01-07
1207,1207,BVH,0.107142857,0.107186358,0.111380145,0.109770808,0.119398849,0.365871081,0.142341592,0.104113242,0.444842639,0.418673136,0.000605351,0.095131479,0.112914097,0.107002035,0.016771579,2015-01-08
1208,1208,BVH,0.11547619,0.110840438,0.112590799,0.120627262,0.154222015,0.380879587,0.137294183,0.107031764,0.470721201,0.44368274,0.065545909,0.094416921,0.111715805,0.114343965,0.032218844,2015-01-09
1209,1209,BVH,0.122619048,0.124238733,0.124697337,0.12907117,0.290597766,0.397017221,0.135184782,0.108336016,0.489854797,0.474650102,0.118055331,0.093940549,0.11084205,0.142216176,0.0204021,2015-01-12
1210,1210,BVH,0.116666667,0.123020706,0.124697337,0.123039807,0.175126914,0.407336821,0.130426683,0.111457676,0.477110202,0.463433661,0.106966262,0.093273628,0.109943331,0.155268508,0.045503816,2015-01-13
1211,1211,BVH,0.113095238,0.114494519,0.123486683,0.115802171,0.098341653,0.412437298,0.127216858,0.113262076,0.462183042,0.447110484,0.030484544,0.091701601,0.108819932,0.167777007,0.010415933,2015-01-14
1212,1212,BVH,0.104761905,0.107186358,0.11622276,0.108564536,0.144360775,0.413390594,0.125600045,0.11383332,0.447693246,0.426235492,0.03018599,0.089796113,0.107546746,0.18014954,0.022980806,2015-01-15
1213,1213,BVH,0.111904762,0.110840438,0.112590799,0.120627262,0.152297149,0.419775509,0.127091865,0.113274895,0.476016175,0.457743148,0.030775909,0.088700457,0.10649824,0.160571041,0.017006047,2015-01-16
1214,1214,BVH,0.110714286,0.116930572,0.11622276,0.120627262,0.119151366,0.428169939,0.129970199,0.118224872,0.476702006,0.474800332,0.070393146,0.086223323,0.104650873,0.146159058,0.046974176,2015-01-20
1215,1215,BVH,0.111904762,0.12180268,0.122276029,0.121833534,0.124589644,0.432155064,0.132059967,0.118878171,0.479593985,0.490501842,0.081122779,0.085175305,0.104151584,0.132019031,0.015874341,2015-01-21
1216,1216,BVH,0.113095238,0.119366626,0.123486683,0.123039807,0.112312801,0.435812424,0.133966493,0.118923973,0.482552242,0.495266779,0.055070663,0.084556021,0.103577402,0.098708349,0.04169804,2015-01-22
1217,1217,BVH,0.113095238,0.120584653,0.124697337,0.123039807,0.209345122,0.438628076,0.135504974,0.121486222,0.482552242,0.502324611,0.055070663,0.08355564,0.102953292,0.102243362,0.036081212,2015-01-23
1218,1218,BVH,0.111904762,0.120584653,0.12590799,0.118214717,0.061623234,0.438579259,0.135695206,0.125676695,0.471089115,0.498419114,0.055070663,0.082698171,0.102229323,0.086743711,0.021646579,2015-01-26
1219,1219,BVH,0.110714286,0.116930572,0.121065375,0.115802171,0.126713343,0.437373218,0.13532739,0.130126706,0.465371021,0.493411323,0.010455078,0.081507241,0.101180817,0.109857223,0.054936429,2015-01-27
1220,1220,BVH,0.123809524,0.120584653,0.119854722,0.130277443,0.155275404,0.442879502,0.133880503,0.138918758,0.502827734,0.547485195,0.151069563,0.081364329,0.10040692,0.15363698,0.057896991,2015-01-28
1221,1221,BVH,0.117857143,0.123020706,0.129539952,0.120627262,0.033793045,0.442717356,0.127532664,0.15293883,0.479651902,0.526030715,0.151069563,0.081364329,0.09955813,0.130795372,0.033694956,2015-01-29
1222,1222,BVH,0.11547619,0.116930572,0.129539952,0.114595899,0.060041036,0.439745672,0.123555609,0.161195043,0.465771802,0.500867299,0.071904573,0.081554878,0.09865941,0.160842945,0.040023093,2015-01-30
1223,1223,BVH,0.110714286,0.112058465,0.117433414,0.109770808,0.089770708,0.435149882,0.122424772,0.16366576,0.45487812,0.475129051,0.012358251,0.082078887,0.097660833,0.139904822,0.021754994,2015-02-02
1224,1224,BVH,0.108333333,0.112058465,0.117433414,0.114595899,0.113757509,0.433679866,0.1210446,0.166851983,0.467755744,0.475737625,0.012358251,0.083889101,0.09673715,0.111352812,0.070624116,2015-02-03
1225,1225,BVH,0.122619048,0.113276492,0.113801453,0.132689988,0.202058127,0.440651115,0.122946738,0.167179348,0.512437191,0.531261592,0.170267564,0.085413491,0.096162968,0.124949005,0.059145579,2015-02-04
1226,1226,BVH,0.138095238,0.135200974,0.134382567,0.142340169,0.194240206,0.450353828,0.127051943,0.165951214,0.534019883,0.604137028,0.29989509,0.086985518,0.095738573,0.104826646,0.042083896,2015-02-05
1227,1227,BVH,0.142857143,0.144945189,0.144067797,0.153196622,0.06998477,0.462629235,0.133821048,0.161505996,0.556849672,0.638260169,0.334111992,0.089700838,0.095463964,0.110808978,0.025724346,2015-02-06
1228,1228,BVH,0.145238095,0.153471376,0.156174334,0.155609168,0.177462137,0.472977776,0.139322696,0.157900777,0.561785185,0.658590196,0.351063696,0.092701982,0.095264248,0.127940158,0.013620496,2015-02-09
1229,1229,BVH,0.152380952,0.153471376,0.157384988,0.162846803,0.131770877,0.483871658,0.146191178,0.154164335,0.576425668,0.680568159,0.400043481,0.095941311,0.095239284,0.109993188,0.025083968,2015-02-10
1230,1230,BVH,0.158333333,0.165651644,0.168280872,0.168878166,0.036164227,0.494525423,0.153413567,0.151519941,0.588283588,0.711782363,0.437840439,0.099895198,0.095339142,0.10632221,0.023325163,2015-02-11
1231,1231,BVH,0.164285714,0.170523752,0.171912833,0.17490953,0.070536847,0.504869651,0.160490597,0.150570539,0.599871407,0.711009085,0.473310002,0.104230183,0.095688644,0.084296392,0.018660858,2015-02-12
1232,1232,BVH,0.171428571,0.179049939,0.179176755,0.177322075,0.12069549,0.513223789,0.167312999,0.148823587,0.604477766,0.697667863,0.512746316,0.107898247,0.096162968,0.075458859,0.008527903,2015-02-13
1233,1233,BVH,0.167857143,0.175395859,0.176755448,0.178528347,0.06172265,0.519380304,0.173286653,0.148516028,0.606818995,0.650158672,0.454509679,0.110994665,0.096612327,0.061862666,0.037095525,2015-02-24
1234,1234,BVH,0.172619048,0.166869671,0.180387409,0.164053076,0.054678907,0.516682868,0.17594299,0.150280815,0.565281324,0.600308742,0.327073383,0.113471799,0.096812043,0.063902103,0.028893563,2015-02-25
1235,1235,BVH,0.152380952,0.157125457,0.165859564,0.158021713,0.045541078,0.510881936,0.177496502,0.152548648,0.549080721,0.539028354,0.198750358,0.115377287,0.096936865,0.064853832,0.020915595,2015-02-26
1236,1236,BVH,0.154761905,0.153471376,0.158595642,0.150784077,0.087875455,0.502172365,0.178153188,0.15493262,0.530217112,0.519953508,0.154015121,0.116996951,0.096986794,0.057104007,0.010445011,2015-02-27
1237,1237,BVH,0.145238095,0.15225335,0.152542373,0.15199035,0.074016414,0.495085819,0.178727441,0.157554275,0.532983371,0.501803012,0.13887076,0.118235518,0.097261403,0.053025146,0.010277616,2015-03-02
1238,1238,BVH,0.15,0.158343484,0.158595642,0.162846803,0.068664862,0.493697483,0.179813916,0.16135305,0.557255862,0.523464898,0.184598188,0.11956936,0.097710762,0.06417402,0.013297997,2015-03-03
1239,1239,BVH,0.153571429,0.164433618,0.16464891,0.165259349,0.10217658,0.492986758,0.180462312,0.166233402,0.562483282,0.531449881,0.217894692,0.121236662,0.098235015,0.06920461,0.027545944,2015-03-04
1240,1240,BVH,0.153571429,0.160779537,0.168280872,0.158021713,0.160870209,0.488469176,0.181012853,0.168745561,0.542601289,0.512637427,0.166927613,0.122903963,0.098284944,0.066621339,0.015322564,2015-03-05
1241,1241,BVH,0.145238095,0.154689403,0.158595642,0.153196622,0.081779338,0.482106957,0.180265772,0.173377331,0.529689,0.484512337,0.085955725,0.12466654,0.098210051,0.08239292,0.107678326,2015-03-06
1242,1242,BVH,0.139285714,0.143727162,0.153753027,0.145958987,0.109414925,0.473285552,0.178032822,0.179665391,0.510826036,0.450304345,0.04128505,0.125666921,0.098160122,0.080489462,0.013803174,2015-03-09
1243,1243,BVH,0.13452381,0.143727162,0.146489104,0.145958987,0.027153312,0.46589735,0.173934552,0.188758647,0.510826036,0.440751949,0.04128505,0.126762576,0.098060264,0.102651257,0.006533167,2015-03-10
1244,1244,BVH,0.14047619,0.144945189,0.147699758,0.148371532,0.058820543,0.460802687,0.16930925,0.198212116,0.516962178,0.450774594,0.030486606,0.127858232,0.098010335,0.105098576,0.013508407,2015-03-11
1245,1245,BVH,0.141666667,0.147381242,0.148910412,0.154402895,0.085026229,0.459192708,0.167543787,0.20283056,0.53214006,0.461560483,0.044689148,0.129144436,0.098135157,0.085384086,0.012088448,2015-03-12
1246,1246,BVH,0.144047619,0.15225335,0.158595642,0.150784077,0.029592182,0.455985392,0.166936742,0.204530583,0.521960197,0.463620575,0.073699816,0.130240091,0.098384802,0.093269877,0.013502153,2015-03-13
1247,1247,BVH,0.135714286,0.146163216,0.146489104,0.144752714,0.038148321,0.45047669,0.167349828,0.203064795,0.505294162,0.426395977,0.00626147,0.131097561,0.098309908,0.087967357,0.019926085,2015-03-16
1248,1248,BVH,0.135714286,0.144945189,0.144067797,0.147165259,0.065075302,0.447030304,0.167509254,0.201905343,0.511745128,0.423110958,0.021957152,0.132240854,0.098459695,0.08864717,0.239486726,2015-03-17
1249,1249,BVH,0.135714286,0.143727162,0.148910412,0.145958987,0.023669515,0.443609273,0.167232579,0.200305631,0.508316619,0.41189944,0.038196116,0.133431784,0.098459695,0.06566961,0.020189012,2015-03-18
1250,1250,BVH,0.132142857,0.136419001,0.148910412,0.135102533,0.074153905,0.435901243,0.166973966,0.196750264,0.478471496,0.365704409,0.130762602,0.133622332,0.098484659,0.067029221,0.033999009,2015-03-19
1251,1251,BVH,0.138095238,0.133982948,0.146489104,0.150784077,0.074041797,0.436873382,0.164168249,0.197375982,0.520536303,0.397947288,0.041419445,0.134813262,0.09910877,0.052753229,0.043968637,2015-03-20
1252,1252,BVH,0.133333333,0.143727162,0.142857143,0.142340169,0.132060665,0.43377052,0.160388646,0.197934638,0.498155102,0.381234181,0.041419445,0.135908918,0.099782809,0.058055736,0.029471179,2015-03-23
1253,1253,BVH,0.128571429,0.135200974,0.136803874,0.139927624,0.088061596,0.430226509,0.155306019,0.199652508,0.491903839,0.332759962,0.148929151,0.137099848,0.100681529,0.060910937,0.014601913,2015-03-24
1254,1254,BVH,0.129761905,0.136419001,0.140435835,0.133896261,0.063945765,0.424747563,0.154268263,0.197452476,0.476441471,0.310399282,0.129571088,0.137862043,0.102029608,0.085656003,0.013566449,2015-03-25
1255,1255,BVH,0.121428571,0.12545676,0.134382567,0.127864897,0.086202301,0.417815081,0.154765139,0.193399131,0.461436639,0.242330896,0.250921923,0.137671494,0.102728612,0.090550641,0.01109071,2015-03-26
1256,1256,BVH,0.116666667,0.108404385,0.130750605,0.113389626,0.089576106,0.406020171,0.158187707,0.184983761,0.427973051,0.175255658,0.391895283,0.136528201,0.102953292,0.080625414,0.012545144,2015-03-27
1257,1257,BVH,0.104761905,0.099878197,0.111380145,0.098914355,0.067634741,0.390550083,0.162965099,0.173136515,0.398106636,0.143928463,0.44747259,0.134384527,0.103252865,0.073011553,0.016299896,2015-03-30
1258,1258,BVH,0.104761905,0.101096224,0.101694915,0.110977081,0.056976056,0.384327966,0.162112097,0.168226996,0.432261831,0.205586331,0.44747259,0.132621951,0.10390194,0.08361658,0.024465727,2015-03-31
1259,1259,BVH,0.098809524,0.098660171,0.101694915,0.096501809,0.037217616,0.37347123,0.162011733,0.160474704,0.403815595,0.193616172,0.46348155,0.130001905,0.104226477,0.081169261,0.021043556,2015-04-01
1260,1260,BVH,0.111904762,0.098660171,0.098062954,0.12424608,0.062397411,0.378120199,0.159522406,0.159613279,0.472627734,0.279926887,0.250367739,0.128239329,0.105374841,0.075186942,0.02599023,2015-04-02
1261,1261,BVH,0.103571429,0.105968331,0.11622276,0.103739445,0.030660377,0.373668953,0.157595262,0.1526858,0.433657547,0.27368812,0.276551268,0.122951601,0.106797813,0.076138671,0.042202932,2015-04-06
1262,1262,BVH,0.098809524,0.102314251,0.105326877,0.108564536,0.056584736,0.373087906,0.156467121,0.149766132,0.444974436,0.283494758,0.304814678,0.120188643,0.106972564,0.076682518,0.012437532,2015-04-07
1263,1263,BVH,0.097619048,0.103532278,0.110169492,0.102533172,0.057132583,0.370581522,0.155005607,0.146282145,0.433766209,0.289304507,0.304814678,0.117759146,0.106997529,0.065805562,0.01525318,2015-04-08
