,Unnamed: 0,high,low,open,close,volume,tic,date,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
74801,74801,95.5,93.3,94.0,95.2,74070,BVH,2019-02-27,0.6492436414208242,98.07464353619672,91.06535646380328,51.90402268310816,45.24932276512482,8.366036180205539,93.15333333333334,94.12833333333332,14.699999809265137,25.45976992093574
74835,74835,95.8,93.6,95.2,94.0,153040,BVH,2019-02-28,0.5406872967165697,97.64780413949676,91.86219586050322,50.359144801603385,35.96714811668056,10.334751828525942,93.30333333333334,94.06833333333334,14.779999732971191,19.72402812323504
74869,74869,94.5,93.3,94.5,93.7,56320,BVH,2019-03-01,0.4255427269714573,97.46273304899591,92.22726695100408,49.97446045304078,12.715201980420312,7.857665000259213,93.41333333333334,94.00833333333334,13.56999969482422,43.342044066725336
74903,74903,96.8,93.7,93.7,96.5,119450,BVH,2019-03-04,0.5538420785731972,97.59694133408324,92.43305866591676,53.41061863101048,72.48610716748482,22.176562900049877,93.68,94.03333333333332,14.630000114440918,36.000774624364375
74937,74937,98.4,95.1,95.1,98.3,300850,BVH,2019-03-05,0.791639666539524,98.15932641730372,92.26067358269628,55.44582074320292,129.01684905332618,30.23821089769474,94.0,94.075,14.739999771118164,37.03625597765696
74971,74971,98.5,97.3,98.3,98.0,273310,BVH,2019-03-06,0.944995159487064,98.44146371084966,92.12853628915032,55.031341575014096,148.15310492505398,30.71770075935568,94.26666666666668,94.08666666666666,15.739999771118164,24.60107408320928
75005,75005,98.5,96.5,98.2,96.6,92910,BVH,2019-03-07,0.9426953871868592,98.35454289963464,92.65545710036534,53.11453916517397,112.39609685580078,23.4609040868971,94.42333333333332,94.06,16.59000015258789,22.90031394120573
75039,75039,96.0,95.0,95.5,95.4,49270,BVH,2019-03-08,0.8344241081802721,98.33837904042122,92.64162095957876,51.52325761472675,38.41743119265977,11.098992246546484,94.54,93.94166666666666,16.049999237060547,13.992014549263146
75073,75073,96.1,95.4,96.1,95.6,149040,BVH,2019-03-11,0.7560414923411685,98.34380399651194,92.64619600348804,51.77237354744055,45.01704431521986,11.728857100569584,94.66,93.83833333333332,14.329999923706056,42.75963940216724
75107,75107,96.7,95.7,95.8,95.8,199160,BVH,2019-03-12,0.7019691694775929,98.37556903938578,92.68443096061422,52.02739962653955,57.86911844240158,15.56570446187189,94.85333333333334,93.72833333333332,13.770000457763672,37.33993546080991
75141,75141,97.0,95.9,96.5,96.0,158480,BVH,2019-03-13,0.6675595812570805,98.32334217787606,92.68665782212396,52.28839690050175,66.16729088639173,17.482757720184765,95.04333333333334,93.63166666666666,13.40999984741211,22.037773501334343
75175,75175,97.5,95.8,96.0,95.8,105300,BVH,2019-03-14,0.6170385696169944,98.2774424409704,92.6825575590296,51.99575677696407,66.9792364367056,20.69087969677252,95.22666666666666,93.55666666666666,13.5,36.31709330147803
75209,75209,97.1,96.0,96.0,96.3,485910,BVH,2019-03-15,0.6103108417551937,98.34142181402352,92.6985781859765,52.680661987489216,70.49451375319407,20.69087969677252,95.37333333333336,93.46166666666666,12.880000114440918,17.380879394131426
75243,75243,97.0,95.0,96.3,95.0,122480,BVH,2019-03-18,0.4943810168862086,98.19649292440128,93.04350707559873,50.73375823380948,11.369253583786636,10.84239414384667,95.43666666666668,93.36166666666666,13.100000381469728,62.613824663920994
75277,75277,96.0,94.7,96.0,95.3,203310,BVH,2019-03-19,0.421850458747997,98.16952031039308,93.18047968960693,51.16461118082256,-18.75825627476867,8.015776014600593,95.46666666666668,93.29333333333334,13.5600004196167,54.75330598897168
75311,75311,97.9,95.3,95.3,97.6,219060,BVH,2019-03-20,0.5436928937252077,98.39196396399052,93.11803603600949,54.33213698739964,100.783289817232,21.558424137589714,95.50333333333334,93.27666666666666,13.90999984741211,21.55780804936076
75345,75345,98.2,96.0,97.0,96.0,81670,BVH,2019-03-21,0.5053222328814115,98.4186086909141,93.1513913090859,51.9091833080747,79.18149466192096,23.46041189007059,95.63,93.31,13.630000114440918,34.3924031726046
75379,75379,96.5,95.6,95.6,96.1,72660,BVH,2019-03-22,0.4774782993670072,98.38176779333337,93.14823220666663,52.04744547102771,23.280996210069983,19.336245222691165,95.64333333333336,93.395,16.479999542236328,20.88784134447023
75413,75413,96.1,95.5,96.1,95.5,76750,BVH,2019-03-25,0.4023586557375438,98.38361881481944,93.20638118518056,51.13494417996852,-7.393209200437239,18.280340440557996,95.64333333333336,93.43166666666669,16.329999923706055,46.69022318745826
75447,75447,95.8,94.6,95.5,94.6,75260,BVH,2019-03-26,0.2671240784696067,98.22365706661884,93.50634293338116,49.78066173168842,-63.85869565217395,9.00155196377791,95.62666666666668,93.42166666666664,14.68000030517578,13.24845477302784
75481,75481,96.5,94.8,95.5,95.7,47500,BVH,2019-03-27,0.2458762007984916,98.2295006214812,93.5504993785188,51.407825373635006,-7.866728366497354,14.573301162332069,95.6,93.48333333333332,15.149999618530272,21.19745388051061
75515,75515,96.4,93.0,96.0,96.0,39030,BVH,2019-03-28,0.2503586191382112,98.1537199935626,93.8262800064374,51.848001404365455,-49.09161190568267,1.931986990210918,95.59,93.55,14.43000030517578,21.903190601221752
75549,75549,97.4,95.0,96.0,95.0,148060,BVH,2019-03-29,0.1712453159099141,97.99567269943492,94.11432730056508,50.277509109444246,9.784735812133372,6.101251816858943,95.57333333333332,93.62166666666668,13.710000038146973,27.47376626198871
75583,75583,96.0,94.0,96.0,95.0,75410,BVH,2019-04-01,0.107310445108169,97.963723240463,93.99627675953698,50.277509109444246,-66.05691056910551,2.1427291933534143,95.64,93.66666666666669,13.399999618530272,27.02403156347592
75617,75617,96.2,93.6,95.0,94.3,71220,BVH,2019-04-02,0.0001556552195154,97.57660498543792,93.98339501456208,49.16198803288246,-97.6903870162308,5.289311917645184,95.64333333333336,93.75499999999998,13.359999656677246,13.382621272855706
75651,75651,94.9,92.5,94.0,93.0,109810,BVH,2019-04-03,-0.1875030052940332,97.4152334770988,93.6447665229012,47.15209213824058,-191.37466307277813,13.468611527032447,95.54333333333334,93.82166666666666,13.739999771118164,21.89797874120404
75685,75685,94.1,93.0,93.5,94.0,48150,BVH,2019-04-04,-0.252620155208703,97.3325467244342,93.4674532755658,48.817221166460186,-152.26228349239938,13.468611527032456,95.49666666666668,93.90166666666666,13.579999923706056,53.29661109479124
75719,75719,94.1,93.7,94.0,93.7,21140,BVH,2019-04-05,-0.3246906270198195,97.39171298982824,93.23828701017176,48.344492854687495,-128.15338042381467,13.468611527032454,95.40333333333334,93.98666666666668,12.81999969482422,32.2803698542137
75753,75753,94.4,93.9,94.0,94.1,67060,BVH,2019-04-08,-0.3455470863929832,97.38073278157768,93.09926721842233,49.02534815140448,-96.5963566634706,10.29543438082452,95.37666666666668,94.07833333333332,13.18000030517578,30.65898046476744
75787,75787,95.0,94.1,95.0,95.0,141630,BVH,2019-04-09,-0.2861548869116319,97.32652422115856,93.07347577884146,50.5426595629565,-58.953755329614616,4.073134962199782,95.43666666666668,94.19166666666666,14.279999732971191,29.728897056673244
75821,75821,94.9,93.0,94.5,94.5,36060,BVH,2019-04-10,-0.2762475524243939,97.23849050276532,93.01150949723468,49.69257388435639,-97.41407002891196,13.622987786947368,95.41333333333333,94.28333333333332,13.300000190734863,16.223854887515476
75855,75855,94.5,93.6,93.9,93.9,46900,BVH,2019-04-11,-0.3132005233825481,97.18611736815951,92.87388263184047,48.67626354118696,-104.04669874575956,13.622987786947371,95.41,94.35666666666668,13.020000457763672,10.878652094604512
75889,75889,94.0,92.3,94.0,92.3,115230,BVH,2019-04-12,-0.4662183721573711,97.21953860334123,92.44046139665876,46.07665595979695,-175.39863325740163,23.859462632297134,95.36333333333332,94.38833333333332,12.010000228881836,33.36265553796692
75923,75923,92.3,90.0,92.3,91.3,40520,BVH,2019-04-16,-0.6605632010019349,97.5056035432396,91.78439645676042,44.53874288194158,-242.67229997359348,37.80029619059116,95.19,94.435,12.18000030517578,18.355783406016062
75957,75957,92.9,90.4,90.5,91.2,95820,BVH,2019-04-17,-0.8132770902562072,97.66712190496264,91.21287809503735,44.38548772720431,-199.9505226049854,31.10632910698502,94.95333333333332,94.47666666666666,12.600000381469728,38.4231593060837
75991,75991,92.0,90.8,92.0,91.0,45450,BVH,2019-04-18,-0.9396110252530718,97.32633986159406,90.8936601384059,44.07173282852193,-190.2499120028152,31.10632910698502,94.72,94.49333333333333,12.09000015258789,15.978062652928497
76025,76025,91.5,90.0,91.5,90.3,22920,BVH,2019-04-22,-1.1103730602278716,97.078177617608,90.111822382392,43.15236734103808,-178.18530867939657,36.16008440986304,94.37999999999998,94.46,12.420000076293944,59.7885063434793
76059,76059,91.8,89.0,89.0,91.8,30600,BVH,2019-04-23,-1.073939995098698,96.86003432477432,89.95996567522566,46.12512715722112,-148.23551613511933,41.71989759944841,94.25333333333332,94.45666666666666,12.279999732971191,26.94624917670947
76093,76093,92.0,90.9,91.0,90.9,16560,BVH,2019-04-24,-1.104951810224307,96.80086941949492,89.64913058050507,44.67506331985021,-120.1165649758674,39.12941578126703,94.09,94.47166666666664,13.140000343322754,23.087210099772964
76127,76127,92.0,89.4,90.6,89.4,102270,BVH,2019-04-25,-1.2363148926136065,96.67292159729432,89.14707840270566,42.37805497979869,-145.74107840583488,46.90961242288402,93.87,94.45666666666668,13.25,12.403170846328733
76161,76161,89.4,87.4,89.4,88.6,90340,BVH,2019-04-26,-1.388963291720728,96.4749446595473,88.60505534045268,41.20906146019399,-189.44844124700364,55.09087178428803,93.63,94.42833333333331,12.729999542236328,15.957497892684817
76195,76195,82.4,82.4,82.4,82.4,164290,BVH,2019-05-02,-1.987317868893328,97.75678049060151,86.06321950939846,33.74598132757933,-322.621090141219,68.19062481884089,93.16666666666669,94.27,14.420000076293944,64.59786386866128
76229,76229,76.7,76.7,76.7,76.7,86250,BVH,2019-05-03,-2.8881675476593784,99.790088342216,82.199911657784,28.78762590348326,-371.4863079354396,76.53250241106883,92.55666666666666,93.99666666666668,12.869999885559082,30.046012155606324
76263,76263,76.0,71.4,71.4,72.9,1977550,BVH,2019-05-06,-3.864181768371736,101.72185506708036,78.12814493291964,26.138911745814696,-346.33495853648435,81.38474383440801,91.81,93.63833333333332,15.4399995803833,34.01100272254116
76297,76297,77.0,72.9,73.0,77.0,855180,BVH,2019-05-07,-4.257763488093687,102.14997600765602,76.10002399234398,33.01771256044026,-254.35027427616583,74.12334249764407,91.12333333333332,93.31333333333332,19.31999969482422,24.899068002735756
76331,76331,77.5,74.7,77.0,75.0,518130,BVH,2019-05-08,-4.677147872626918,102.41754190796064,73.93245809203937,31.535644530118503,-208.42290251212148,70.47567039204891,90.42333333333332,93.02666666666666,19.399999618530277,23.88398522096283
76365,76365,74.5,72.0,73.5,72.8,1060210,BVH,2019-05-09,-5.127923126917878,102.67323003754416,71.58676996245586,30.003133150198693,-201.2426369724844,73.6607458475746,89.64666666666668,92.645,19.100000381469727,63.000401306148
76399,76399,74.0,72.3,73.0,73.3,600320,BVH,2019-05-10,-5.382770712166732,102.43250512266174,69.74749487733827,30.793843291115135,-169.37446321213855,73.66074584757462,88.90666666666667,92.275,16.040000915527344,18.279864168000813
76433,76433,76.8,73.3,73.3,76.1,1124890,BVH,2019-05-13,-5.297733683946674,101.50393124806637,68.78606875193366,35.04459085253994,-127.9706891998944,53.97662046722503,88.28999999999999,91.95833333333331,20.549999237060547,32.759626622096434
76467,76467,78.0,74.8,74.8,77.8,826240,BVH,2019-05-14,-5.035123662589697,100.36030250575764,68.25969749424236,37.45733415229839,-101.40132954651835,46.375630652170834,87.69333333333334,91.64666666666666,18.059999465942383,22.31094473024809
76501,76501,79.2,78.0,78.0,79.0,571120,BVH,2019-05-15,-4.676268247992766,99.11651371884366,68.01348628115633,39.10893444454235,-76.30704140223635,39.03869442362745,87.12666666666668,91.35833333333332,16.440000534057617,31.034652219530653
76535,76535,79.5,77.8,79.0,78.0,568210,BVH,2019-05-16,-4.421594994414065,98.02081686035858,67.67918313964141,38.238430719747264,-72.24019569162795,37.20085949288116,86.56,91.06666666666666,15.289999961853027,23.467912707523265
76569,76569,79.0,77.9,77.9,78.4,455930,BVH,2019-05-17,-4.139767288682435,96.95419801566436,67.45580198433565,38.802087205920905,-66.44670248384338,37.20085949288116,86.00666666666667,90.82333333333334,15.960000038146973,81.01742291580075
76603,76603,78.9,77.9,78.0,78.6,428580,BVH,2019-05-20,-3.8558308549760767,95.77253499731606,67.37746500268395,39.08961563252947,-61.13748667764763,37.20085949288116,85.48333333333333,90.56333333333332,16.309999465942383,44.2471457242486
76637,76637,79.8,78.7,78.7,79.2,499050,BVH,2019-05-21,-3.541569194893029,94.49761009498022,67.47238990501978,39.96498890877928,-50.49002450122503,30.86220058718984,85.02333333333333,90.28333333333332,14.949999809265137,34.8570067792743
76671,76671,79.7,78.1,78.3,78.3,341030,BVH,2019-05-22,-3.326787903433157,92.93441586359442,67.71558413640558,39.093187547172114,-51.31908621960202,33.065939591887535,84.5,89.99833333333332,14.75,15.409222279570708
76705,76705,78.7,77.9,78.0,78.6,238050,BVH,2019-05-23,-3.0966682260394407,91.45475003664468,68.02524996335531,39.54791495674856,-50.37051872621658,33.81761349233315,83.99666666666667,89.7,16.920000076293945,34.178369314159426
76739,76739,78.4,76.0,78.0,77.2,452390,BVH,2019-05-24,-2.9927662767875063,89.29251453989596,68.72748546010402,38.172095946096334,-57.55440031232664,40.592623971226686,83.43333333333334,89.405,15.850000381469728,35.03777282773069
76773,76773,77.0,75.3,76.3,76.3,358150,BVH,2019-05-28,-2.8811935235728328,84.5716766003239,70.6783233996761,37.308941770141374,-60.561398807529926,44.03798459015872,82.20333333333335,88.80833333333334,17.5,39.03602582950099
76807,76807,77.1,76.0,76.1,77.1,183860,BVH,2019-05-29,-2.7313771430686278,81.69372808488285,72.40627191511714,38.62901925568959,-52.27723707833317,43.15052018863169,81.64333333333335,88.52666666666666,17.899999618530273,14.438942394381536
76841,76841,77.9,77.0,77.6,77.5,289570,BVH,2019-05-30,-2.550964000017544,80.72013930652379,72.8898606934762,39.2902386900882,-41.72243970198271,35.985456550759004,81.15,88.25666666666666,17.299999237060547,17.33613016870767
76875,76875,77.5,76.3,76.3,76.8,320170,BVH,2019-05-31,-2.4363843124417173,80.7248301031917,72.89516989680827,38.53854795222435,-46.13264147883898,38.84836174656913,80.66666666666666,87.92833333333333,18.709999084472656,24.372856144217767
76909,76909,77.5,75.0,75.0,77.3,384090,BVH,2019-06-03,-2.27896279867214,80.48747093453753,73.57252906546248,39.39530176552109,-47.28414720452928,43.8349496065925,80.20333333333333,87.57833333333333,18.86000061035156,39.29784951675358
76943,76943,77.9,76.9,77.0,77.8,365360,BVH,2019-06-04,-2.0897697289247645,80.54447837811864,73.59552162188137,40.25682068053207,-32.19962118092741,40.07791342057986,79.76333333333334,87.24166666666666,16.969999313354492,13.128363381104998
76977,76977,78.0,77.7,77.8,77.8,318460,BVH,2019-06-05,-1.917726500730396,80.55657719877823,73.86342280122179,40.25682068053207,-24.25003806913378,39.10688202144846,79.30666666666666,86.92833333333334,16.09000015258789,138.8752373266884
77011,77011,77.8,77.1,77.1,77.8,198810,BVH,2019-06-06,-1.7610803646723667,80.08970880917762,74.83029119082236,40.25682068053206,-25.150049269909594,41.69899883151143,78.89,86.63499999999999,15.93000030517578,19.19084884878343
77045,77045,78.5,77.6,77.6,78.3,305770,BVH,2019-06-07,-1.578396578704698,79.48692815955631,75.93307184044367,41.18244605975505,-6.335884143832994,34.55569807902748,78.44,86.34666666666666,16.299999237060547,13.887567840581283
77079,77079,79.5,78.6,78.6,79.0,370010,BVH,2019-06-10,-1.361440375126563,79.55016339843155,76.15983660156843,42.4732725942827,31.935723448788075,24.937563657971936,78.04333333333332,86.06666666666666,15.9399995803833,18.71591372784105
77113,77113,79.9,78.3,79.0,79.8,394630,BVH,2019-06-11,-1.112127789700665,79.85953751811519,76.05046248188484,43.928132415046406,64.57009033121437,21.232203438617816,77.72333333333333,85.79666666666667,15.989999771118164,29.762490923207377
77147,77147,80.9,79.0,79.9,80.3,578310,BVH,2019-06-12,-0.8642375556524229,80.15008524662943,75.88991475337059,44.830234923307216,122.0312034184632,12.32925259053644,77.44666666666667,85.53833333333334,15.90999984741211,37.0478331545146
77181,77181,80.1,79.4,80.0,80.0,327690,BVH,2019-06-13,-0.6841043232140436,80.42660379186482,75.81339620813519,44.38699272695459,121.9550608987823,12.329252590536436,77.36666666666666,85.26666666666667,15.81999969482422,27.85817223829531
77215,77215,80.9,79.6,79.6,80.0,468440,BVH,2019-06-14,-0.5351782371359519,80.65378333020512,75.74621666979489,44.38699272695459,126.56383459779993,5.262695944108492,77.47666666666667,85.01666666666667,15.279999732971191,31.972007331757847
77249,77249,80.5,79.0,80.0,80.5,259530,BVH,2019-06-17,-0.3725133179905953,80.95264042556408,75.63735957443592,45.35071049654759,114.9206349206347,9.811438868337364,77.73,84.77,15.350000381469728,20.429395104655573
77283,77283,80.6,79.5,80.0,80.5,378680,BVH,2019-06-18,-0.2408241270021562,81.17005712622449,75.5499428737755,45.35071049654759,116.21196222455453,8.880049818600899,77.84666666666666,84.485,15.149999618530272,24.616704369925444
77317,77317,80.5,79.5,79.8,79.8,259520,BVH,2019-06-19,-0.1907448562619151,81.31745144205465,75.55254855794536,44.20308389727648,97.65501214745947,8.880049818600918,78.00666666666666,84.21499999999999,14.329999923706056,35.33837634263083
77351,77351,80.4,79.5,80.0,80.4,389260,BVH,2019-06-20,-0.1014719819638685,81.53856581932133,75.51143418067868,45.42760422068,103.03518977135286,8.880049818600897,78.25999999999999,83.95333333333333,14.75,21.616179276267687
77385,77385,80.3,79.5,80.2,79.5,483210,BVH,2019-06-21,-0.102167342762101,81.61597396706439,75.66402603293564,43.93155163257243,83.4409713252388,8.880049818600893,78.46666666666667,83.68666666666667,15.399999618530272,23.76626622201884
77419,77419,80.5,78.5,79.3,80.3,566940,BVH,2019-06-24,-0.0377301770882212,81.68874857105112,75.99125142894889,45.57956146274526,79.6624125154389,17.965281777078555,78.60666666666667,83.44833333333334,15.260000228881836,25.324047975937702
77453,77453,80.4,79.9,80.1,80.1,261160,BVH,2019-06-25,-0.0027696606532714,81.66426809969406,76.39573190030595,45.23569816543796,95.4436450839323,17.965281777078545,78.68333333333334,83.18833333333332,16.280000686645508,14.1180266448051
77487,77487,80.8,79.5,80.0,80.8,481930,BVH,2019-06-26,0.0804930762761415,81.79775658530964,76.63224341469036,46.69183019399088,101.3698630136983,21.54091661152968,78.74333333333333,82.93499999999999,16.209999084472656,28.841024331304556
77521,77521,81.9,80.6,80.9,80.9,251800,BVH,2019-06-27,0.1527873222889155,81.93989210813751,76.8301078918625,46.90048049095964,132.65869365225416,7.736594002670561,78.83999999999999,82.69999999999999,15.81999969482422,26.09093627057621
77555,77555,81.0,80.3,80.8,80.8,130010,BVH,2019-06-28,0.1997097392813884,81.90314354035657,77.26685645964345,46.71134593995987,100.35314891112434,10.69370041597042,78.92,82.46333333333332,15.079999923706056,45.75203889945708
77589,77589,81.2,80.3,81.1,81.1,188730,BVH,2019-07-01,0.2581280461640318,81.92111031256474,77.62888968743528,47.37002110381013,101.18608478519992,8.221835115433114,79.00333333333333,82.24333333333334,14.0600004196167,56.12229599053022
77623,77623,81.4,80.8,81.3,81.3,168710,BVH,2019-07-02,0.3169101607169295,81.98599193463704,77.91400806536296,47.81487283075811,108.57142857142856,5.6987299081989145,79.07333333333334,82.04833333333335,12.93000030517578,26.02778491101235
77657,77657,82.7,81.0,81.3,82.7,440630,BVH,2019-07-03,0.4710339238484948,82.31902299521985,78.07097700478016,50.8247577428193,142.2684660554241,9.03672671704591,79.22,81.86,12.56999969482422,38.513151493157416
77691,77691,83.2,82.0,83.0,82.9,106450,BVH,2019-07-05,0.6860906656933992,82.78172167225335,78.55827832774665,51.25457659934048,145.80885233059146,11.385977635638923,79.54666666666667,81.49,13.279999732971191,43.41385107211311
77725,77725,83.2,82.5,83.0,82.9,199930,BVH,2019-07-08,0.7563628910921949,83.046525299324,78.68347470067602,51.25457659934048,146.87827519089674,11.385977635638929,79.76666666666667,81.28833333333334,13.960000038146973,25.58634418387825
77759,77759,83.4,82.8,82.9,83.4,188400,BVH,2019-07-09,0.8426859977027306,83.4401486054349,78.64985139456508,52.36841080367135,158.01813066583307,13.622026128410727,80.00333333333333,81.10333333333332,14.09000015258789,19.36195891241788
77793,77793,84.7,83.3,83.4,84.6,284930,BVH,2019-07-10,0.99644129777991,84.10357077226038,78.41642922773963,54.92553478199191,192.1263921263916,26.50746077853548,80.25333333333333,80.94833333333332,13.029999732971191,21.7442678221368
77827,77827,84.9,84.6,84.6,84.9,143890,BVH,2019-07-11,1.1294810195180958,84.7125404579654,78.29745954203459,55.54278637308233,195.0334011036888,28.26726276076001,80.5,80.825,12.93000030517578,20.201077596055654
77861,77861,85.6,84.9,84.9,84.9,192430,BVH,2019-07-12,1.2208428411703238,85.21197388174807,78.28802611825193,55.54278637308232,185.7363917713452,34.16529552035436,80.77000000000001,80.71833333333333,12.390000343322754,32.532231628523434
77895,77895,85.1,83.0,84.8,84.3,203750,BVH,2019-07-15,1.2306466291750835,85.52793299239347,78.35206700760652,53.96121121836641,132.21476510067106,8.323066073723743,81.00333333333333,80.60333333333334,12.68000030517578,31.094749699523373
77929,77929,86.4,83.5,83.5,86.4,204330,BVH,2019-07-16,1.3918245641739873,86.26712102993086,78.20287897006914,58.26412815348828,164.63414634146315,19.64352677813118,81.28999999999999,80.52666666666667,12.859999656677246,23.859186588988653
77963,77963,88.6,85.7,86.2,88.0,441090,BVH,2019-07-17,1.6298776521170169,87.26006685815858,78.02993314184144,61.12767034759055,207.13463751438343,34.31609148166521,81.63000000000001,80.46833333333333,13.970000267028809,49.16512797516715
77997,77997,87.8,85.8,86.2,85.8,372910,BVH,2019-07-18,1.6223138019058183,87.60823140838397,78.22176859161601,55.69245889551704,155.60665790626294,34.316091481665204,81.89666666666668,80.39333333333335,13.529999732971191,44.38656290382885
78031,78031,85.9,83.9,85.9,84.5,338310,BVH,2019-07-19,1.49419609815736,87.61886880907274,78.71113119092725,52.821460602304825,92.0049379130056,13.808359182161084,82.10333333333334,80.27166666666668,14.449999809265137,64.82969697614823
78065,78065,85.8,83.6,84.3,85.8,71060,BVH,2019-07-22,1.4804948077771485,87.82773409931887,79.05226590068112,55.21004412857106,94.2541952639331,10.949156461242536,82.33,80.18666666666668,13.529999732971191,41.963859984625486
78099,78099,86.0,84.2,85.0,84.2,157410,BVH,2019-07-23,1.3252531152253937,87.74966999763483,79.5403300023652,51.86667566432469,79.48846539618847,12.515455063770103,82.47666666666667,80.1,12.609999656677246,35.749036433229186
78133,78133,85.2,83.9,84.3,85.2,127290,BVH,2019-07-24,1.2682944886936838,87.79559524084814,79.93440475915187,53.68025107296016,73.168988924616,9.429249164240796,82.64,80.04333333333334,12.06999969482422,24.669576033154858
78167,78167,85.2,84.2,84.6,84.8,194320,BVH,2019-07-25,1.1773064537905498,87.75089919154055,80.36910080845945,52.85617231659072,67.65258894995652,9.429249164240794,82.8,80.08333333333333,12.739999771118164,18.86153900509807
78201,78201,85.7,84.6,84.6,85.4,225070,BVH,2019-07-26,1.1404661819571371,87.68715050872883,80.89284949127115,53.95307803611707,78.54426941879456,13.925626282265869,82.97999999999999,80.22833333333332,12.15999984741211,14.08661158770197
78235,78235,85.8,84.5,85.2,85.5,151520,BVH,2019-07-29,1.1065831634898586,87.5926509439303,81.42734905606969,54.1370613112824,74.4754606823574,13.92562628226586,83.14666666666666,80.43833333333333,12.829999923706056,39.450336241947085
78269,78269,85.6,84.7,85.0,85.3,153390,BVH,2019-07-30,1.0514715887535149,87.41118882210048,82.00881117789953,53.693196969943216,67.84999629437453,13.925626282265853,83.30666666666666,80.57666666666667,13.9399995803833,39.84779258055573
78303,78303,85.3,83.9,85.1,84.0,117780,BVH,2019-07-31,0.8926067186466469,87.33121018821316,82.21878981178685,50.88772932114258,37.689993056091495,3.849571071063037,83.44666666666667,80.72666666666667,16.1200008392334,49.71745341925747
78337,78337,85.0,83.6,84.0,84.2,147320,BVH,2019-08-01,0.7739221996894656,87.23194966582739,82.4680503341726,51.292761390149295,29.69092236553858,0.2937654325493609,83.57333333333332,80.91666666666667,17.8700008392334,31.694213850274757
78371,78371,84.2,83.0,84.2,83.0,668720,BVH,2019-08-02,0.5763896312792411,87.22007482912852,82.48992517087146,48.79500942166101,-6.885662909521619,6.5472281941549095,83.69,81.07833333333333,17.610000610351562,27.689325104983823
78405,78405,83.0,78.2,82.5,78.6,517830,BVH,2019-08-05,0.0640619536783191,88.22206056547707,81.05793943452294,41.1873395728363,-144.4796619123086,40.9763024036815,83.63333333333334,81.11999999999999,24.59000015258789,72.75602762420061
78439,78439,78.5,77.0,78.0,77.0,173600,BVH,2019-08-06,-0.4656997533159028,89.25605425202728,79.38394574797273,38.90553619290522,-224.157280019951,46.2666119845417,83.53,81.10666666666667,20.170000076293945,80.01771369896623
78473,78473,78.3,75.1,77.0,75.5,100880,BVH,2019-08-07,-0.9951062217208886,90.17798578120475,77.55201421879522,36.92176549274342,-242.66391563503103,53.34435688184392,83.35333333333334,81.04833333333335,19.489999771118164,75.29806768446306
78507,78507,80.0,75.5,75.5,79.9,193150,BVH,2019-08-08,-1.0475459764915058,90.14759841910345,77.08240158089656,45.37387533088601,-156.4899319136612,36.18717665056078,83.32,81.08,16.90999984741211,46.07388559169567
78541,78541,79.9,78.0,79.6,78.0,105190,BVH,2019-08-09,-1.2282603601266828,90.23157876830952,76.30842123169046,42.81134699400676,-143.0262104493716,36.1871766505608,83.22666666666666,81.07333333333332,17.969999313354492,55.56168731902321
78575,78575,78.3,78.0,78.0,78.0,38810,BVH,2019-08-12,-1.355848434369335,90.2809380574137,75.62906194258629,42.81134699400676,-148.68342902395523,36.18717665056079,83.12333333333332,81.06333333333333,21.09000015258789,43.86583981424483
78609,78609,78.0,77.1,78.0,77.3,158390,BVH,2019-08-13,-1.496199792429891,90.0519255125682,74.9480744874318,41.87884776785289,-153.16982878297122,40.49276552568862,82.99,81.03166666666667,17.520000457763672,115.8723107646317
78643,78643,78.9,77.6,77.6,78.5,88740,BVH,2019-08-14,-1.4933844770365283,89.31071060002928,74.73928939997073,44.04042356545798,-117.69297484822232,31.041354148066336,82.85,81.03500000000001,22.100000381469727,43.06773826601891
78677,78677,78.4,76.8,77.5,78.4,122830,BVH,2019-08-15,-1.4821373270612526,88.8849013606149,74.4250986393851,43.899676423888,-115.91187923401074,35.18452270406669,82.70666666666668,81.03166666666667,21.18000030517578,44.65940762830893
78711,78711,78.0,77.0,78.0,77.1,144210,BVH,2019-08-16,-1.5601387072565558,88.65785918973025,73.91214081026975,42.09066826154381,-113.93462767264732,35.184522704066694,82.51333333333334,81.03,18.46999931335449,29.01356477997216
78745,78745,77.9,76.8,77.9,77.7,42400,BVH,2019-08-19,-1.555608293366774,88.09682245283896,73.66317754716103,43.20803883136699,-100.88829566898316,36.27822504681274,82.33999999999999,81.05333333333333,16.8799991607666,43.224869086681565
78779,78779,77.9,76.5,77.9,77.0,128690,BVH,2019-08-20,-1.590171549796537,87.75779553528129,73.2822044647187,42.22473959596885,-97.96753275014174,37.95690847784763,82.12666666666665,81.065,17.5,42.40621725195433
78813,78813,77.8,76.9,77.0,77.8,85620,BVH,2019-08-21,-1.5353117472865565,87.13253460239876,73.16746539760125,43.73846781084225,-83.57712626018161,37.956908477847634,81.9,81.07666666666667,15.800000190734863,30.627889046504567
78847,78847,79.8,78.0,78.0,78.7,144600,BVH,2019-08-22,-1.403039118570348,86.49741546950874,73.19258453049126,45.40321705640693,-54.25091046088182,14.898407013199822,81.69333333333333,81.09666666666666,16.68000030517578,28.880368478176955
