<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BVH,20140806,39.2030,39.7376,38.4011,38.4011,208900
BVH,20140807,38.3120,38.7575,37.9556,38.4902,122790
BVH,20140808,38.3120,38.7575,37.9556,37.9557,63410
BVH,20140811,37.6884,38.2230,37.2429,37.2429,140180
BVH,20140812,37.7775,37.7775,36.8865,37.1538,94710
BVH,20140813,37.0647,37.5993,37.0647,37.4211,64690
BVH,20140814,37.1538,37.5993,37.1538,37.5993,137570
BVH,20140815,37.6884,37.6884,37.3320,37.3320,78620
BVH,20140818,37.3320,38.0448,37.3320,37.8666,114090
BVH,20140819,37.8666,38.0448,37.8666,37.8666,103200
BVH,20140820,38.0448,38.3121,37.8666,38.0448,70230
BVH,20140821,37.8666,38.3121,37.8666,38.1339,93920
BVH,20140822,38.1339,38.4012,38.0448,38.0448,78920
BVH,20140825,38.1339,38.5794,38.1339,38.1339,132270
BVH,20140826,38.1339,39.6486,38.1339,39.5594,371230
BVH,20140827,39.7376,39.9158,38.7575,39.4703,96920
BVH,20140828,39.4703,39.4703,38.4902,39.4703,125840
BVH,20140829,39.3812,39.4703,39.0248,39.4703,227230
BVH,20140903,39.6485,41.4305,39.6485,41.2523,247700
BVH,20140904,40.4504,41.2523,40.4504,40.8068,141830
BVH,20140905,41.2523,41.2523,40.8959,40.8959,138550
BVH,20140908,41.1632,41.3414,40.9850,41.3414,127630
BVH,20140909,41.3414,41.3414,40.5395,40.5395,138150
BVH,20140910,40.2722,41.3414,39.7376,41.3414,140180
BVH,20140911,41.3414,41.3414,40.9850,40.9850,87370
BVH,20140912,41.2523,41.3414,40.9850,41.3414,88670
BVH,20140915,41.0741,41.0741,40.0940,40.1831,73490
BVH,20140916,39.6485,40.0940,37.5102,38.0448,365600
BVH,20140917,39.3813,39.3813,38.5794,39.1139,139920
BVH,20140918,39.1139,39.1139,37.8665,38.0448,139140
BVH,20140919,37.9557,38.0448,35.6391,35.6391,3008040
BVH,20140922,37.4211,37.4211,35.8173,35.8173,177400
BVH,20140923,35.7282,36.7083,35.7282,36.5301,53310
BVH,20140924,36.1737,36.1737,35.4609,35.4609,748270
BVH,20140925,35.4609,35.9955,35.2827,35.9064,252940
BVH,20140926,36.0846,36.4410,35.9955,36.3519,243350
BVH,20140929,36.3519,36.4410,35.9064,35.9955,165330
BVH,20140930,35.9064,36.3519,35.7282,35.8173,181610
BVH,20141001,36.1737,36.3519,35.9064,35.9064,266410
BVH,20141002,35.9064,36.7083,35.9064,36.7083,397890
BVH,20141003,36.5301,36.8865,36.4410,36.5301,233750
BVH,20141006,36.6192,36.7083,36.4410,36.7083,249120
BVH,20141007,36.7083,36.7083,36.3519,36.5301,365270
BVH,20141008,36.5301,36.5301,36.3519,36.3519,191850
BVH,20141009,36.5301,36.8865,36.4410,36.4410,181990
BVH,20141010,36.4410,36.5301,35.9955,35.9955,151960
BVH,20141013,35.8173,36.0846,35.5500,35.8173,195680
BVH,20141014,35.7282,36.0846,35.6391,35.6391,112440
BVH,20141015,35.6391,35.8173,35.2827,35.4609,179330
BVH,20141016,35.2827,35.2827,34.3917,34.9263,477550
BVH,20141017,35.0154,35.1045,34.5699,34.5699,425610
BVH,20141020,34.5699,35.4609,34.5699,34.8372,85640
BVH,20141021,35.2827,35.2827,34.4808,34.8372,162510
BVH,20141022,35.0154,35.1936,34.9263,34.9263,118410
BVH,20141023,35.1045,35.1045,34.4808,34.5699,150110
BVH,20141024,34.3917,34.6590,34.0353,34.2136,127520
BVH,20141027,34.1245,34.2136,33.0553,33.0553,178170
BVH,20141028,33.1444,33.4117,33.1444,33.4117,170420
BVH,20141029,33.5008,33.9463,33.4117,33.5899,508810
BVH,20141030,33.5899,33.8572,33.5008,33.5899,143690
BVH,20141031,33.5899,34.9264,33.5899,34.5699,235630
