<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VNM,20150508,39.5397,39.9127,39.5397,39.5397,72340
VNM,20150511,39.5397,39.9127,39.1667,39.5397,86210
VNM,20150512,39.5397,39.9127,39.1667,39.1667,59710
VNM,20150513,39.1667,39.5397,39.1667,39.1667,45230
VNM,20150514,39.1667,39.5397,38.7937,39.1667,90950
VNM,20150515,39.1667,39.5397,38.7937,39.1667,98340
VNM,20150518,39.1667,39.1667,38.4207,39.1667,88910
VNM,20150519,39.1667,39.1667,38.7937,39.1667,46220
VNM,20150520,39.1667,39.9127,38.7937,39.9127,183590
VNM,20150521,39.9127,39.9127,39.1667,39.5397,70130
VNM,20150522,39.5397,39.9127,39.5397,39.9127,46510
VNM,20150525,39.9127,39.9127,39.1667,39.5397,98370
VNM,20150526,39.5397,39.5397,39.1667,39.5397,96200
VNM,20150527,39.5397,39.5397,39.1667,39.5397,59630
VNM,20150528,39.5397,39.5397,39.1667,39.5397,40000
VNM,20150529,39.5397,39.5397,39.1667,39.1667,54090
VNM,20150601,39.1667,39.9127,39.1667,39.5397,124300
VNM,20150602,39.5397,39.5397,39.1667,39.5397,30810
VNM,20150603,39.5397,39.9127,39.1667,39.5397,115560
VNM,20150604,39.5397,40.2857,39.5397,39.9127,89660
VNM,20150605,39.9127,40.2857,39.5397,39.9127,72050
VNM,20150608,39.9127,40.2857,39.9127,40.2857,63350
VNM,20150609,40.2857,40.2857,39.9127,39.9127,64760
VNM,20150610,39.9127,40.2857,39.5397,39.9127,59460
VNM,20150611,39.9127,40.2857,39.9127,40.2857,144380
VNM,20150612,40.2857,40.2857,39.1667,39.5397,86640
VNM,20150615,39.5397,39.5397,39.1667,39.5397,39900
VNM,20150616,39.5397,39.5397,38.7937,39.1667,74940
VNM,20150617,39.1667,39.5397,38.7937,39.1667,101620
VNM,20150618,39.1667,39.5397,39.1667,39.5397,117570
VNM,20150619,39.5397,40.2857,39.5397,39.9127,499620
VNM,20150622,39.9127,41.7778,39.9127,41.7778,736130
VNM,20150623,41.7778,42.1508,41.0318,41.4048,251260
VNM,20150624,41.4048,41.4048,40.6587,40.6587,245100
VNM,20150625,40.6587,41.4048,40.2857,41.4048,258240
