<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LGC,20200327,42.8850,42.8850,42.8850,42.8850,0
LGC,20200330,40.4484,40.4484,40.4483,40.4483,30
LGC,20200331,37.6218,43.2749,37.6218,43.2749,8100
LGC,20200401,43.2749,43.2749,42.8850,42.8850,40
LGC,20200403,40.9357,42.3977,40.9357,42.3977,30
LGC,20200406,39.4737,42.8850,39.4737,42.8850,1160
LGC,20200407,42.8850,42.8850,42.8850,42.8850,0
LGC,20200408,39.9610,43.2749,39.9610,43.2749,1210
LGC,20200409,43.2749,43.2749,40.2535,43.2749,490
LGC,20200410,43.2749,43.2749,43.2749,43.2749,0
LGC,20200413,40.2535,44.3470,40.2535,44.3470,210
LGC,20200414,44.3470,44.3470,44.3470,44.3470,0
LGC,20200415,44.3470,44.3470,44.3470,44.3470,0
LGC,20200416,44.3470,44.3470,44.3470,44.3470,0
LGC,20200417,44.3470,44.3470,44.3470,44.3470,0
LGC,20200420,44.3470,44.3470,44.3470,44.3470,0
LGC,20200421,41.2768,44.3470,41.2768,44.3470,430
LGC,20200422,41.2768,41.2768,41.2768,41.2768,120
LGC,20200423,41.2768,41.2768,41.2768,41.2768,0
LGC,20200424,41.2768,41.2768,38.4016,40.9357,1340
LGC,20200427,40.9357,40.9357,40.9357,40.9357,20
LGC,20200428,40.9357,40.9357,40.9357,40.9357,0
LGC,20200429,40.9357,40.9357,40.9357,40.9357,0
LGC,20200504,40.9357,40.9357,40.9357,40.9357,0
LGC,20200505,43.3723,43.3723,38.1092,40.9357,40
LGC,20200506,40.9357,40.9357,40.9357,40.9357,0
LGC,20200507,40.9357,40.9357,40.9357,40.9357,0
LGC,20200508,40.9357,42.7876,40.4483,40.4483,60
LGC,20200511,40.4483,40.4483,40.4483,40.4483,0
LGC,20200512,40.4483,40.4483,40.4483,40.4483,0
LGC,20200513,40.4483,40.4483,40.4483,40.4483,0
LGC,20200514,40.4483,40.4483,40.4483,40.4483,0
LGC,20200515,40.4483,42.8849,40.4483,42.3977,630
LGC,20200518,42.3977,42.3977,42.3977,42.3977,0
LGC,20200519,42.3977,42.3977,42.3977,42.3977,0
LGC,20200520,39.4737,39.4737,39.4737,39.4737,60
LGC,20200521,39.4737,42.2027,39.4737,42.2027,1630
LGC,20200522,39.2787,42.2027,39.2787,42.2027,2310
LGC,20200525,41.4230,41.4230,41.4230,41.4230,30
LGC,20200526,43.8596,43.8596,43.8596,43.8596,3000
LGC,20200527,43.3723,43.3723,43.3723,43.3723,310
LGC,20200528,43.3723,43.3723,43.3723,43.3723,0
LGC,20200529,40.3509,43.2749,40.3509,43.2749,2080
LGC,20200601,43.2749,43.2749,43.2749,43.2749,0
LGC,20200602,40.2535,42.7876,40.2535,42.7875,2010
LGC,20200603,42.7875,42.7875,42.7875,42.7875,0
LGC,20200604,42.7875,42.7875,42.7875,42.7875,0
LGC,20200605,39.8148,41.8129,39.8148,41.8129,6710
LGC,20200608,39.4737,39.4737,39.4737,39.4737,1050
LGC,20200609,38.9864,39.4737,38.0117,39.4737,6080
LGC,20200610,36.7447,41.4230,36.7447,41.4230,2030
LGC,20200611,39.4737,41.4230,38.5478,41.4230,5010
LGC,20200612,38.8889,41.4230,38.8889,41.4230,5520
LGC,20200615,41.4230,41.4230,41.4230,41.4230,0
