<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ITA,20081113,8.7121,8.8286,8.3042,8.7704,326230
ITA,20081114,8.7704,9.2075,8.7704,9.1783,196080
ITA,20081117,9.1783,9.1783,8.7412,8.7413,95830
ITA,20081118,8.7413,8.7413,8.4499,8.5373,103690
ITA,20081119,8.5373,8.7995,8.5373,8.7121,127940
ITA,20081120,8.7121,8.7121,8.3042,8.3042,263780
ITA,20081121,8.3042,8.3042,7.9545,8.2751,186760
ITA,20081124,8.2751,8.4499,8.2751,8.4207,169330
ITA,20081125,8.4207,8.8287,8.1876,8.8287,153400
ITA,20081126,8.8287,9.0327,8.6830,8.8578,179130
ITA,20081127,8.8578,8.8578,8.4207,8.4207,65600
ITA,20081128,8.4207,8.8287,8.4207,8.8287,189780
ITA,20081201,8.8287,8.8870,8.4499,8.8287,101370
ITA,20081202,8.8287,8.8287,8.3916,8.3916,44590
ITA,20081203,8.3916,8.4499,8.3042,8.3625,42920
ITA,20081204,8.3625,8.5956,8.3625,8.3625,95680
ITA,20081205,8.3625,8.3625,7.9545,7.9545,123670
ITA,20081208,7.9545,7.9545,7.5757,7.5758,55890
ITA,20081209,7.5758,7.7215,7.5467,7.5758,142890
ITA,20081210,7.5758,7.5758,7.1970,7.1970,67930
ITA,20081211,7.1970,7.2844,7.0804,7.2552,64580
ITA,20081212,7.2552,7.6049,7.2552,7.6049,100970
ITA,20081215,7.6049,7.9837,7.6049,7.9837,131560
ITA,20081216,7.9837,7.9837,7.6049,7.6049,110310
ITA,20081217,7.6049,7.9837,7.5758,7.9837,141920
ITA,20081218,7.9837,8.1003,7.8089,8.0420,76690
ITA,20081219,8.0420,8.1294,7.8671,7.8671,131590
ITA,20081222,7.8671,8.1293,7.8671,7.9545,74480
ITA,20081223,7.9545,7.9545,7.5757,7.6632,112930
ITA,20081224,7.6632,7.7506,7.5758,7.7214,39540
ITA,20081225,7.7214,7.7505,7.6340,7.6340,36490
ITA,20081226,7.6340,7.6340,7.3718,7.4301,57520
ITA,20081229,7.4301,7.6049,7.4301,7.5758,78130
ITA,20081230,7.5758,7.9546,7.5758,7.8671,168460
ITA,20081231,7.8671,8.1293,7.7797,7.8380,90810
ITA,20090102,7.8380,7.8380,7.7214,7.7214,44980
ITA,20090105,7.7214,7.7505,7.6340,7.7214,73730
ITA,20090106,7.7214,7.8671,7.7214,7.8671,92140
ITA,20090107,7.8671,8.1293,7.8671,7.9545,141190
ITA,20090108,7.9545,7.9545,7.6923,7.7214,91560
ITA,20090109,7.7214,7.7214,7.6340,7.6632,127160
ITA,20090112,7.6632,7.8089,7.6632,7.7506,35200
ITA,20090113,7.7506,7.7506,7.6923,7.7214,60150
ITA,20090114,7.7214,7.8379,7.6923,7.7214,40360
ITA,20090115,7.7214,7.7214,7.4883,7.4883,126210
ITA,20090116,7.4883,7.5757,7.4300,7.4883,115870
ITA,20090119,7.4883,7.4883,7.3718,7.3718,56900
ITA,20090120,7.3718,7.3718,7.1678,7.2261,113690
ITA,20090121,7.2261,7.2261,7.1095,7.1387,50730
ITA,20090122,7.1387,7.2553,7.1387,7.1678,47390
ITA,20090123,7.1678,7.4009,7.1095,7.4009,28190
ITA,20090202,7.4009,7.4009,7.1095,7.1096,37040
