<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VNINDEX,20070827,909.0700,909.0700,909.0700,909.0700,8735999
^VNINDEX,20070828,902.5800,902.5800,902.5800,902.5800,4974300
^VNINDEX,20070829,901.1700,901.1700,901.1700,901.1700,6194950
^VNINDEX,20070830,903.9400,903.9400,903.9400,903.9400,5323332
^VNINDEX,20070831,908.3700,908.3700,908.3700,908.3700,7093620
^VNINDEX,20070904,929.8500,929.8500,929.8500,929.8500,8041460
^VNINDEX,20070905,925.5700,925.5700,925.5700,925.5700,8291910
^VNINDEX,20070906,928.3600,928.3600,928.3600,928.3600,6856080
^VNINDEX,20070907,934.1300,934.1300,934.1300,934.1300,6282830
^VNINDEX,20070910,927.1400,927.1400,927.1400,927.1400,7248770
^VNINDEX,20070911,920.4800,920.4800,920.4800,920.4800,13325570
^VNINDEX,20070912,921.1900,921.1900,921.1900,921.1900,7029850
^VNINDEX,20070913,921.3100,921.3100,921.3100,921.3100,9379720
^VNINDEX,20070914,930.4600,930.4600,930.4600,930.4600,5354710
^VNINDEX,20070917,934.7400,934.7400,934.7400,934.7400,11095805
^VNINDEX,20070918,935.1700,935.1700,935.1700,935.1700,7460680
^VNINDEX,20070919,946.2200,946.2200,946.2200,946.2200,9151624
^VNINDEX,20070920,963.6100,963.6100,963.6100,963.6100,10779190
^VNINDEX,20070921,958.6700,958.6700,958.6700,958.6700,10885160
^VNINDEX,20070924,975.8200,975.8200,975.8200,975.8200,12054760
^VNINDEX,20070925,1009.8800,1009.8800,1009.8800,1009.8800,14900560
^VNINDEX,20070926,1015.9100,1015.9100,1015.9100,1015.9100,15853250
^VNINDEX,20070927,1014.0900,1014.0900,1014.0900,1014.0900,12683870
^VNINDEX,20070928,1046.8600,1046.8600,1046.8600,1046.8600,14801700
^VNINDEX,20071001,1084.3900,1084.3900,1084.3900,1084.3900,16492500
^VNINDEX,20071002,1099.4800,1099.4800,1099.4800,1099.4800,17546890
^VNINDEX,20071003,1106.6000,1106.6000,1106.6000,1106.6000,14399570
^VNINDEX,20071004,1087.7600,1087.7600,1087.7600,1087.7600,16414980
^VNINDEX,20071005,1081.6300,1081.6300,1081.6300,1081.6300,16276350
^VNINDEX,20071008,1084.8700,1084.8700,1084.8700,1084.8700,13375120
^VNINDEX,20071009,1097.3600,1097.3600,1097.3600,1097.3600,14172660
^VNINDEX,20071010,1104.6700,1104.6700,1104.6700,1104.6700,13552210
^VNINDEX,20071011,1099.3101,1099.3101,1099.3101,1099.3101,11499710
^VNINDEX,20071012,1104.6100,1104.6100,1104.6100,1104.6100,16053085
^VNINDEX,20071015,1105.2100,1105.2100,1105.2100,1105.2100,12778930
^VNINDEX,20071016,1103.8800,1103.8800,1103.8800,1103.8800,15307560
^VNINDEX,20071017,1101.2900,1101.2900,1101.2900,1101.2900,13546680
^VNINDEX,20071018,1088.6801,1088.6801,1088.6801,1088.6801,15254320
^VNINDEX,20071019,1097.0699,1097.0699,1097.0699,1097.0699,12240170
^VNINDEX,20071022,1085.7400,1085.7400,1085.7400,1085.7400,10364315
^VNINDEX,20071023,1075.2900,1075.2900,1075.2900,1075.2900,12620460
^VNINDEX,20071024,1096.2000,1096.2000,1096.2000,1096.2000,12446670
^VNINDEX,20071025,1095.5300,1095.5300,1095.5300,1095.5300,16736005
^VNINDEX,20071026,1092.4800,1092.4800,1092.4800,1092.4800,11979100
^VNINDEX,20071029,1064.2000,1064.2000,1064.2000,1064.2000,17289030
^VNINDEX,20071030,1069.7800,1069.7800,1069.7800,1069.7800,11858730
^VNINDEX,20071031,1065.0900,1065.0900,1065.0900,1065.0900,11398920
^VNINDEX,20071101,1075.9200,1075.9200,1075.9200,1075.9200,14156540
^VNINDEX,20071102,1066.6300,1066.6300,1066.6300,1066.6300,10934180
^VNINDEX,20071105,1047.1500,1047.1500,1047.1500,1047.1500,14173830
^VNINDEX,20071106,1031.7100,1031.7100,1031.7100,1031.7100,12928417
^VNINDEX,20071107,1031.2000,1031.2000,1031.2000,1031.2000,14628650
^VNINDEX,20071108,1026.4700,1026.4700,1026.4700,1026.4700,13223596
^VNINDEX,20071109,1018.2900,1018.2900,1018.2900,1018.2900,12562250
^VNINDEX,20071112,1006.1200,1006.1200,1006.1200,1006.1200,10517810
^VNINDEX,20071113,973.5900,973.5900,973.5900,973.5900,13377809
^VNINDEX,20071114,993.7500,993.7500,993.7500,993.7500,19727650
^VNINDEX,20071115,1002.7100,1002.7100,1002.7100,1002.7100,13916450
^VNINDEX,20071116,998.2200,998.2200,998.2200,998.2200,11068140
^VNINDEX,20071119,998.7500,998.7500,998.7500,998.7500,8293346
^VNINDEX,20071120,983.5200,983.5200,983.5200,983.5200,7266350
^VNINDEX,20071121,971.4900,971.4900,971.4900,971.4900,10116710
