<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HSG,20180612,10.1938,10.4299,9.9183,9.9183,3214330
HSG,20180613,10.0757,10.2332,9.9183,10.0757,1652500
HSG,20180614,10.2725,10.6267,10.2331,10.3906,4463800
HSG,20180615,10.3906,10.4693,10.2332,10.3118,6385720
HSG,20180618,10.3118,10.7447,9.9182,10.0757,4282870
HSG,20180619,9.9970,10.0757,9.4066,9.6034,4135960
HSG,20180620,9.8395,9.9970,9.5640,9.9970,1610580
HSG,20180621,9.9183,9.9183,9.7215,9.7608,1432290
HSG,20180622,9.7608,9.9969,9.6034,9.9576,1398360
HSG,20180625,10.1544,10.1544,9.8395,9.8395,1767770
HSG,20180626,9.8395,10.0756,9.6821,9.8789,1379990
HSG,20180627,9.9183,10.3512,9.8395,9.9183,3262440
HSG,20180628,9.9183,9.9577,9.5247,9.5247,1565930
HSG,20180629,9.6821,9.7215,9.5247,9.5247,1151200
HSG,20180702,9.4460,9.4460,8.8949,8.8949,5628190
HSG,20180703,8.8949,8.9343,8.3045,8.3046,4695600
HSG,20180704,8.3046,8.5014,8.0291,8.3833,1941420
HSG,20180705,8.4620,8.4620,7.8716,7.9110,1761770
HSG,20180706,7.8716,8.3046,7.7142,8.2259,2759430
HSG,20180709,8.3440,8.4227,8.1078,8.1865,1751870
HSG,20180710,8.1865,8.3046,7.9110,7.9503,1542050
HSG,20180711,7.8637,7.8716,7.6748,7.6748,2244290
HSG,20180712,7.8401,8.0684,7.4938,7.8401,1656310
HSG,20180713,7.8401,8.1077,7.8401,7.9110,1476510
HSG,20180716,8.0291,8.1078,7.8402,7.8716,1551300
HSG,20180717,7.7929,7.9503,7.7929,7.9503,1452930
HSG,20180718,8.0290,8.5014,7.9109,8.5014,3415310
HSG,20180719,9.0918,9.0918,9.0131,9.0917,3784160
HSG,20180720,9.2098,9.3672,8.9343,9.1705,5604910
HSG,20180723,8.6588,9.2099,8.6588,8.6588,3266380
HSG,20180724,8.5801,9.0130,8.5801,8.7769,2462470
HSG,20180725,8.8163,8.9737,8.5801,8.5801,2822230
HSG,20180726,8.5801,8.7375,8.5014,8.5014,1725830
HSG,20180727,8.5014,8.7376,8.4620,8.6588,2000750
HSG,20180730,8.6982,9.2492,8.6588,9.2492,6214350
HSG,20180731,9.1705,9.3279,8.8163,8.8556,5725360
HSG,20180801,8.8950,9.1311,8.8162,8.8556,2480420
HSG,20180802,8.8162,8.8556,8.5014,8.6982,3072230
HSG,20180803,8.6982,8.8556,8.5407,8.5407,3398000
HSG,20180806,8.6588,8.6588,8.1865,8.2259,3993520
HSG,20180807,8.1078,8.4621,8.1078,8.1865,2501930
HSG,20180808,8.2652,8.3439,8.1078,8.1471,2729180
HSG,20180809,8.1077,8.2652,8.1077,8.1471,2309790
HSG,20180810,8.1471,8.2258,8.0684,8.1471,1755540
HSG,20180813,8.4226,8.6982,8.4226,8.6982,5405880
HSG,20180814,8.8163,8.9344,8.5407,8.5407,4005140
HSG,20180815,8.5801,8.6588,8.3833,8.3833,1954150
HSG,20180816,8.2652,8.5801,8.2652,8.4226,1939500
HSG,20180817,8.5800,8.5800,8.2652,8.2652,1621650
HSG,20180820,8.3439,8.3833,7.9503,8.0684,3068920
HSG,20180821,8.0684,8.1865,8.0290,8.1078,2202980
HSG,20180822,8.2652,8.3439,8.1471,8.1471,2083320
HSG,20180823,8.1471,8.3439,8.1077,8.2259,2632330
HSG,20180824,8.2653,8.6195,8.1865,8.4620,4412710
