<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HAI,20080428,6.6938,6.6938,6.6746,6.6938,16800
HAI,20080429,6.8856,6.8856,6.8089,6.8472,19700
HAI,20080505,6.8472,6.8472,6.7129,6.8281,10500
HAI,20080506,6.6171,6.6171,6.5788,6.6171,5500
HAI,20080507,6.4061,6.5212,6.4061,6.4061,17100
HAI,20080508,6.2335,6.2335,6.2335,6.2335,1500
HAI,20080509,6.0609,6.0609,6.0609,6.0609,4200
HAI,20080512,5.8883,5.8883,5.8882,5.8882,2700
HAI,20080513,5.7156,5.7156,5.7156,5.7156,400
HAI,20080514,5.5622,5.5622,5.5622,5.5622,2800
HAI,20080515,5.4088,5.4088,5.4087,5.4087,7200
HAI,20080516,5.4279,5.5238,5.2553,5.2745,21900
HAI,20080519,5.1211,5.2170,5.1211,5.1786,10100
HAI,20080520,5.0060,5.0060,5.0060,5.0060,4400
HAI,20080521,4.8717,5.0827,4.8717,4.8717,6600
HAI,20080522,4.7374,4.7374,4.7374,4.7374,8200
HAI,20080523,4.6031,4.6032,4.6031,4.6032,5700
HAI,20080526,4.4689,4.4689,4.4689,4.4689,2500
HAI,20080527,4.3538,4.3538,4.3538,4.3538,1200
HAI,20080528,4.2387,4.2388,4.2387,4.2388,18700
HAI,20080529,4.3347,4.3539,4.1237,4.3347,12000
HAI,20080530,4.3731,4.4114,4.2963,4.4114,8200
HAI,20080602,4.4114,4.4881,4.3922,4.4114,6200
HAI,20080603,4.4114,4.4114,4.3155,4.3155,7500
HAI,20080604,4.2196,4.2771,4.2196,4.2196,8400
HAI,20080605,4.1045,4.1429,4.1045,4.1429,7200
HAI,20080606,4.0278,4.1237,4.0278,4.1237,5000
HAI,20080609,3.9319,4.0470,3.9319,3.9319,7100
HAI,20080610,3.9319,4.0853,3.8744,4.0853,5400
HAI,20080611,4.0661,4.0661,4.0661,4.0661,200
HAI,20080612,4.1812,4.1812,4.1812,4.1812,100
HAI,20080613,4.2963,4.2963,4.2963,4.2963,1000
HAI,20080616,4.4114,4.4114,4.4114,4.4114,200
HAI,20080617,4.5265,4.5265,4.5265,4.5265,100
HAI,20080618,4.6608,4.6608,4.3922,4.3922,32700
HAI,20080619,4.5073,4.5073,4.4306,4.4306,23500
HAI,20080620,4.4306,4.4306,4.2771,4.2771,19800
HAI,20080623,4.2196,4.4497,4.1428,4.4497,8200
HAI,20080624,4.4113,4.4114,4.4113,4.4114,3300
HAI,20080625,4.5840,4.5840,4.5840,4.5840,1800
HAI,20080626,4.7566,4.7566,4.5840,4.7566,25700
HAI,20080627,4.6991,4.8909,4.5648,4.8909,12800
HAI,20080630,4.9484,4.9484,4.7950,4.9484,5300
HAI,20080701,5.1210,5.1210,5.1210,5.1210,500
HAI,20080702,5.3128,5.3128,5.2744,5.3128,14200
HAI,20080703,5.5238,5.5238,5.5238,5.5238,2000
HAI,20080704,5.7348,5.7348,5.7348,5.7348,5700
HAI,20080707,5.7540,5.9458,5.5238,5.5622,26400
HAI,20080708,5.5622,6.0033,5.5430,6.0033,34000
HAI,20080709,5.7540,5.9074,5.7540,5.9074,15000
HAI,20080710,6.1184,6.1184,6.1184,6.1184,10800
HAI,20080711,6.3486,6.3486,6.3294,6.3486,3800
HAI,20080714,6.5979,6.5979,6.5979,6.5979,4800
HAI,20080715,6.8472,6.8472,6.8472,6.8472,3500
HAI,20080716,7.1157,7.1158,6.5787,7.1158,45400
HAI,20080717,7.2117,7.2117,7.1925,7.2117,52100
HAI,20080718,7.4994,7.4994,6.9432,7.2117,40200
