<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
STB,20120416,16.6143,16.9506,16.3452,16.8160,1438540
STB,20120417,16.8160,16.8160,16.6815,16.6815,773270
STB,20120418,16.5470,17.4887,16.4797,16.8833,1404330
STB,20120419,16.6142,17.1524,16.6142,16.9506,895450
STB,20120420,17.0179,17.3542,16.8161,17.2196,976230
STB,20120423,17.1523,17.2869,16.9505,17.0178,572930
STB,20120424,16.9505,16.9505,16.6815,16.6815,533800
STB,20120425,16.7488,16.9506,16.7488,16.7488,526040
STB,20120426,16.8161,16.8161,16.6142,16.6142,754370
STB,20120427,16.7487,16.7487,16.5469,16.5470,596780
STB,20120502,16.4797,16.5470,16.2779,16.4125,676220
STB,20120503,16.2780,16.3452,15.8071,15.8071,1699270
STB,20120504,15.6053,15.8744,15.4708,15.4708,2020240
STB,20120507,15.6053,16.1434,15.4708,15.8743,2946650
STB,20120508,16.2106,16.6142,16.1434,16.6142,1754660
STB,20120509,17.0850,17.4214,16.7487,17.4214,3462430
STB,20120510,17.2869,17.5559,17.0178,17.2196,2006210
STB,20120511,17.1523,17.1523,16.6142,16.6142,1860300
STB,20120514,16.4797,16.6142,16.1434,16.2779,965910
STB,20120515,16.1434,16.8160,16.1434,16.5470,1825740
STB,20120516,16.8161,17.2196,16.8161,17.0851,1815150
STB,20120517,17.0851,17.0851,16.6142,16.6142,2252720
STB,20120518,16.5469,16.7487,16.2779,16.5470,1255970
STB,20120521,16.5470,16.8161,16.5470,16.8160,525690
STB,20120522,16.8160,17.2196,16.6815,16.9506,1048640
STB,20120523,16.9506,17.0851,16.8160,16.8160,1511880
STB,20120524,16.6142,16.8160,16.6142,16.7488,1487350
STB,20120525,16.7488,17.1524,16.7488,17.1524,1350330
STB,20120528,17.2197,17.2869,16.8833,16.8833,556670
STB,20120529,16.7488,17.0178,16.6815,16.9506,1447240
STB,20120530,17.1524,17.2197,17.0179,17.0851,1439460
STB,20120531,16.8833,17.1524,16.8833,17.0178,725910
STB,20120601,16.8833,17.0851,16.8833,17.0851,836290
STB,20120604,16.8833,17.0178,16.6143,16.7488,1320730
STB,20120605,16.7488,16.9506,16.7488,16.8833,1873420
STB,20120606,16.8833,17.0178,16.8833,16.9506,361550
STB,20120607,16.9506,17.0179,16.8160,16.8160,1274000
STB,20120608,16.8833,16.9505,16.7487,16.8160,1590650
STB,20120611,16.6815,16.8160,16.6142,16.6142,2765690
STB,20120612,16.6142,16.6815,16.4797,16.4797,2636620
STB,20120613,16.4124,16.4797,15.6725,15.6725,4705830
STB,20120614,14.9326,15.2689,14.9326,14.9999,5402120
STB,20120615,14.4618,15.6053,14.4618,14.4618,12592910
STB,20120618,14.9999,15.0672,14.7309,15.0672,2800660
STB,20120619,15.0672,15.2690,14.9999,15.1344,555340
STB,20120620,15.1344,15.6052,15.0671,15.3362,2496770
STB,20120621,15.2017,15.2689,14.9999,14.9999,3258460
STB,20120622,14.9999,15.0672,14.8654,15.0672,2333460
STB,20120625,14.9327,15.1345,14.9327,15.0672,1431420
STB,20120626,14.7309,15.1345,14.7309,14.9999,2038970
