,tic,date,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1911,^VNINDEX,2009-02-11,275.06,276.71,274.83,276.22,7376070,-8.170102171224812,322.18281587902254,273.2921841209775,36.46395148232942,-189.57537631992855,40.48093136500643,302.1606666666667,307.79266666666666,44.529998779296875,0.5121427416127139
1912,^VNINDEX,2009-02-12,275.37,277.83,275.37,276.09,8153820,-8.584990350487772,320.819926889414,270.849073110586,36.43183835074244,-160.72738495991254,37.74526491207224,301.2286666666667,306.6886666666667,41.25,0.024924794525857764
1913,^VNINDEX,2009-02-13,274.21,275.29,274.21,274.51,5595890,-8.938250429961613,319.17097183350074,268.60902816649923,36.032855162549666,-149.93550645259555,39.059151638431764,300.3059999999999,305.4931666666667,42.93000030517578,0.004532308170372428
1914,^VNINDEX,2009-02-17,268.76,269.3,263.07,263.07,9675860,-10.194436547936391,317.18279228864355,262.2042077113564,33.231036947793314,-159.49401830571833,50.403404497073545,297.718,302.7975,48.65999984741211,2.715389280457034
1915,^VNINDEX,2009-02-18,255.18,256.74,254.2,255.09,11098350,-11.424496353351572,317.1803935954541,256.91760640454584,31.454721291549447,-180.8789478421447,57.260157994179586,295.677,301.37083333333334,48.459999084472656,1.3227240254781
1916,^VNINDEX,2009-02-19,257.31,258.21,253.37,254.85,9407520,-12.277170031630135,316.84262249699066,252.3393775030094,31.40249706205917,-161.0940976847686,53.50062221882938,293.65133333333335,300.0035,47.08000183105469,0.018768252937241815
1917,^VNINDEX,2009-02-20,252.42,252.57,250.54,252.57,7622500,-12.987188782057729,315.50316148908854,248.32383851091143,30.898337310485772,-158.56599867257972,55.68103117855794,291.6256666666667,298.784,49.29999923706055,0.043966526842134736
1918,^VNINDEX,2009-02-23,247.04,247.64,243.81,244.02,10407850,-14.077520409520218,314.63466724313497,243.09633275686505,29.08677182890915,-167.24729961910805,60.40127413913571,289.36266666666666,297.53499999999997,52.619998931884766,1.677769601148865
1919,^VNINDEX,2009-02-24,236.57,236.7,234.66,235.5,11310260,-15.45099937223847,314.3095176044808,236.6854823955192,27.428996821641675,-182.57501642350448,65.70917037731171,286.7446666666666,296.1611666666667,45.4900016784668,1.7769414029835986
1920,^VNINDEX,2009-02-25,241.9,244.46,241.45,244.33,9445300,-15.646619649328443,312.0998659381556,233.32413406184443,31.608063769801532,-142.22298695003917,47.75417503462752,284.23633333333333,294.8945,44.66999816894531,3.459393158437757
1921,^VNINDEX,2009-02-26,241.78,242.76,237.88,242.53,12803640,-15.765164086942207,308.98901979889405,230.5759802011059,31.22883002531114,-138.67635261208065,50.39728015019131,281.849,293.741,44.65999984741211,0.014141471949212035
1922,^VNINDEX,2009-02-27,239.75,246.06,239.69,245.74,9053270,-15.422312417415128,304.1760933723747,229.64190662762533,32.71806537403957,-119.8115241109727,43.23703979547046,279.59366666666665,292.7776666666667,46.349998474121094,0.6198707380448335
1923,^VNINDEX,2009-03-02,244.23,247.74,244.23,247.66,7347340,-14.824781195792326,299.6779128956,229.1540871044001,33.60766444959273,-102.5630205848898,39.61966711301835,277.443,291.6596666666666,52.650001525878906,0.2957404629583103
1924,^VNINDEX,2009-03-03,241.79,242.51,240.96,241.46,9639650,-14.682273472916421,296.79376671049926,227.31523328950078,32.18606435036908,-109.84920941706201,42.634022691639906,275.254,290.4388333333334,50.93000030517578,0.8128226923862236
1925,^VNINDEX,2009-03-04,243.07,245.37,242.92,244.36,7707150,-14.171963735929182,293.62051071080333,226.31348928919667,33.546219255799286,-93.70084412365848,36.27350617777083,273.1333333333333,289.38733333333334,47.560001373291016,0.5287760338100823
1926,^VNINDEX,2009-03-05,249.69,249.69,246.68,246.68,8592740,-13.425573329618032,291.4634785106474,225.35752148935265,34.63127654823228,-76.21524848353123,27.12045084364304,271.2223333333333,288.3949999999999,50.16999816894531,0.3754500073898377
1927,^VNINDEX,2009-03-06,244.6,245.7,243.76,245.7,7324840,-12.765973172768923,288.2275729678526,225.00042703214734,34.38593272276513,-78.67913402409235,30.493649691125462,269.2083333333333,287.34666666666664,49.33000183105469,0.00018724564054736136
1928,^VNINDEX,2009-03-09,246.99,247.85,246.52,247.85,8768390,-11.932201275832767,282.86342127791113,226.39257872208884,35.424206827328774,-66.30935080865737,25.90689937778078,267.30400000000003,286.48283333333336,49.68000030517578,0.3254655468262067
1929,^VNINDEX,2009-03-10,249.71,251.88,248.0,251.88,12091660,-10.821500202440262,278.2467644241726,227.9952355758274,37.346631498720406,-51.88881689121535,17.62293868945355,265.6046666666667,285.8693333333333,44.369998931884766,0.8081481013615595
1930,^VNINDEX,2009-03-11,258.42,258.42,255.85,255.85,17310330,-9.511275712432507,274.8219837553486,229.38301624465146,39.19144712135106,-27.178678808286257,5.573176216724876,264.13166666666666,285.2451666666667,43.61000061035156,0.7562006442010744
1931,^VNINDEX,2009-03-12,251.87,254.42,249.76,251.01,19470130,-8.762452813281982,270.56317022573677,231.13382977426326,37.78817289779357,-41.60460040877124,14.311209845411755,262.46133333333336,284.6478333333333,41.18000030517578,0.4596898667093893
1932,^VNINDEX,2009-03-13,252.55,253.23,251.44,251.44,11869630,-8.041609199266219,265.98219936521275,233.40780063478726,37.992226251964254,-36.75770504453851,14.311209845411751,260.73566666666665,284.023,42.36000061035156,0.06099231377198605
1933,^VNINDEX,2009-03-16,252.68,254.56,252.45,254.56,12039405,-7.136314525045719,261.4276424215869,236.18735757841318,39.482148744383615,-25.19438323137923,11.731007386429404,259.3036666666667,283.2733333333333,43.7400016784668,0.5276209074042635
1934,^VNINDEX,2009-03-17,257.6,263.2,257.6,263.2,20882715,-5.6564817800005756,261.46516828406226,236.16283171593776,43.37953437009313,14.535125168192247,3.4090402709443897,258.454,282.522,40.79999923706055,2.855481818610758
1935,^VNINDEX,2009-03-18,273.29,273.39,272.42,273.39,26366500,-3.61972983695955,266.32382722207757,233.1341727779224,47.504282671350964,79.10756866631718,17.502523123362522,258.03,282.1381666666667,40.060001373291016,3.5589016234852258
1936,^VNINDEX,2009-03-19,272.81,276.81,267.04,267.04,32207210,-2.489286236719863,268.54266756807067,232.13433243192938,45.37345342461952,68.51824525918381,8.562598299933521,257.671,281.57183333333336,43.68000030517578,0.8116096279570066
1937,^VNINDEX,2009-03-20,264.76,269.9,264.76,266.62,16653660,-1.6087473905295155,270.6387881674673,231.44321183253277,45.23462267186331,56.061049303740894,4.9454480590436365,257.17066666666665,280.9228333333333,45.88999938964844,0.0042142870929536315
1938,^VNINDEX,2009-03-23,264.86,265.11,260.16,260.16,16799205,-1.4158608598615388,271.55738819857635,232.13861180142368,43.13463633729498,33.797082804158435,2.0901252772867007,256.257,280.13783333333333,43.22999954223633,0.9333354507179732
1939,^VNINDEX,2009-03-24,271.17,271.36,269.52,270.62,20647370,-0.4141878132144825,273.43828759030197,233.769712409698,47.23755434232297,94.0744892606406,6.968300393251084,255.877,279.4806666666666,42.93000030517578,3.906885254398126
1940,^VNINDEX,2009-03-25,270.03,278.29,269.64,277.63,26740880,0.9345211300356482,277.2950237471392,233.2429762528608,49.75106906643209,124.8982092026087,15.821257043334134,255.924,279.0423333333334,42.25,1.7674546003881255
1941,^VNINDEX,2009-03-26,285.25,286.25,283.27,286.25,26188400,2.6681874402169683,282.6130707988522,232.29692920114783,52.62214335536745,182.0486667028956,24.62792065905774,256.2626666666667,278.74566666666664,40.36000061035156,2.452757579533393
1942,^VNINDEX,2009-03-27,292.64,292.85,287.41,287.41,35290330,4.088601928932064,287.3712783094918,231.7057216905082,52.99601818948676,193.29344133544646,31.02383421035692,256.69266666666664,278.4993333333333,41.040000915527344,0.10196532564177142
1943,^VNINDEX,2009-03-30,281.44,287.09,281.06,282.38,23929270,4.753614967909016,290.2935982304675,232.25540176953248,51.184178319230554,151.33190150240517,20.506714436004902,257.02833333333336,278.1313333333334,45.540000915527344,0.44148833860827924
1944,^VNINDEX,2009-03-31,278.53,280.67,276.59,280.67,22696946,5.0840540728863175,291.91366656233737,234.55633343766266,50.576080945882644,118.52300593467501,13.642590230877834,257.615,277.6665,44.13999938964844,0.018853274698176235
1945,^VNINDEX,2009-04-01,282.07,289.52,282.07,289.52,21083880,5.99099007737982,295.01329603339,235.97270396661,53.531803247164966,141.82853408216033,22.93313201024282,258.7626666666667,277.2198333333333,42.279998779296875,2.492675564838662
1946,^VNINDEX,2009-04-02,293.95,297.3,292.38,297.3,29165590,7.25390586349431,299.3760400747119,236.6719599252881,55.92866108878539,162.2357127904544,30.00905818204471,260.17766666666665,276.9145,42.040000915527344,1.836376934960021
1947,^VNINDEX,2009-04-03,306.61,310.28,306.61,310.28,38522210,9.196145800039915,306.03864198667713,236.46735801332287,59.53132534656614,194.15567864454704,39.85727256415582,262.10133333333334,276.86350000000004,39.70000076293945,4.486011234632622
1948,^VNINDEX,2009-04-07,313.72,322.36,309.82,322.36,42405410,11.576691097332969,314.8053152327443,235.1516847672557,62.48389900635648,201.21729978889226,47.24237958264878,264.7126666666667,277.03766666666667,40.38999938964844,3.5190555308531097
1949,^VNINDEX,2009-04-08,316.65,328.45,313.39,313.76,55004150,12.623822699516097,319.9076138714331,236.23738612856698,59.297689667555304,181.66089287393797,50.516878252865084,267.32133333333337,277.033,38.849998474121094,1.2534313411424467
1950,^VNINDEX,2009-04-09,316.73,316.73,309.97,311.72,34790160,13.137628681858814,323.89739974733226,237.8346002526677,58.56486795926146,146.42096800273083,45.11020547612525,269.56766666666664,276.902,36.529998779296875,0.047840515100678
1951,^VNINDEX,2009-04-13,334.43,340.01,334.43,340.01,24509770,16.513713473783525,337.48187328008737,240.51112671991268,64.90106232894544,185.86216320261522,56.858129151545945,275.46066666666667,277.5271666666667,37.810001373291016,18.61718305648077
1952,^VNINDEX,2009-04-14,344.19,347.77,339.18,347.07,52768260,18.502583896578187,345.78611979213616,241.45788020786375,66.25452309829855,181.09118705298656,59.98895459543292,278.77433333333335,278.1086666666667,37.66999816894531,0.9935422138323716
1953,^VNINDEX,2009-04-15,344.09,347.81,338.57,339.29,60739310,19.22933327174121,351.31876456555807,243.53423543444188,63.46466665741304,156.13295189783832,59.01924570116086,282.0353333333333,278.6446666666667,36.16999816894531,0.9076852833024269
1954,^VNINDEX,2009-04-16,346.19,346.19,339.71,343.88,44240750,19.94573995288897,357.38450848568687,244.51749151431306,64.38007665194759,144.76612848494256,59.01924570116085,285.35266666666666,279.24300000000005,35.790000915527344,0.4506073142573912
1955,^VNINDEX,2009-04-17,341.19,341.19,329.29,334.14,67198810,19.502745301903417,360.226907454461,248.38509254553895,61.02370037502012,112.9792118550771,42.196199303406544,288.26800000000003,279.7451666666667,33.939998626708984,1.4690996928076343
1956,^VNINDEX,2009-04-20,319.21,319.62,318.85,318.89,17925260,17.71689199640872,360.2502520548971,253.58874794510285,56.27203430152144,68.92001493363531,27.72431710733209,290.7076666666666,279.95799999999997,39.18000030517578,3.917206161796307
1957,^VNINDEX,2009-04-21,309.84,312.77,305.0,312.77,26867340,15.627612147415334,358.149740523499,260.950259476501,54.50994484892879,43.07866153323266,11.615148010252293,292.87166666666667,280.0878333333333,37.13999938964844,0.6047148943771893
1958,^VNINDEX,2009-04-22,313.87,323.88,313.87,321.86,51173700,14.537747739828887,357.35730686920203,266.8666931307979,56.59817813454391,62.00768991534235,20.24109375444609,295.20433333333335,280.4045,38.099998474121094,1.8893980087823667
1959,^VNINDEX,2009-04-23,320.49,324.89,315.2,315.2,28996170,12.98691097901525,356.227567020928,271.753432979072,54.6951510073912,54.1112699226019,20.990434874918904,297.18266666666665,280.6571666666667,37.150001525878906,0.7055429169612478
1960,^VNINDEX,2009-04-24,308.62,309.9,304.49,309.9,28344320,11.20107692448596,355.41722134397673,274.92877865602327,53.22196254265436,24.286574176025816,9.345596461428213,299.1456666666666,280.8035,36.81999969482422,0.4374194518915402
1961,^VNINDEX,2009-04-27,315.61,316.76,311.12,313.69,20740160,9.976607771512988,354.57269456541854,278.4013054345814,54.135801956376675,35.76555200939218,14.950311020195464,301.22066666666666,280.97816666666665,38.31999969482422,0.398558735099231
1962,^VNINDEX,2009-04-28,310.44,315.71,310.44,315.71,21320160,9.064711907827416,352.70854367182784,283.5984563281722,54.624549128472076,32.36755771945419,14.202163194941575,303.259,281.28133333333335,37.95000076293945,0.13942220178670933
1963,^VNINDEX,2009-04-29,315.67,321.63,315.44,321.63,25687530,8.719212733625682,349.91922341999276,290.48377658000726,56.04463921817939,45.65777112233132,19.102105598459087,305.2066666666667,281.83033333333333,36.08000183105469,0.8387828848383959
1964,^VNINDEX,2009-05-04,336.31,336.64,336.31,336.64,12881390,9.546537167129884,349.3619959897995,295.7530040102005,59.37910789846733,94.43786477172077,29.945675168010627,307.31499999999994,282.67249999999996,34.529998779296875,4.600300956484668
1965,^VNINDEX,2009-05-05,352.49,352.56,351.14,351.32,25756950,11.25698751056342,352.23301762416975,298.2839823758303,62.274568312340314,137.43001176909286,39.187430618775295,310.1243333333333,283.8976666666667,33.36000061035156,3.92782425468511
1966,^VNINDEX,2009-05-06,355.18,357.51,348.83,350.14,78604820,12.374668121395246,355.4295409278275,299.07345907217257,61.9076312578697,133.70193902656902,41.74190545008047,312.90833333333336,285.03950000000003,32.45000076293945,0.007100005580161199
1967,^VNINDEX,2009-05-07,357.99,364.45,357.99,363.85,41434270,14.202997168384286,361.77340482695024,296.8785951730497,64.42693664238473,159.6706936731971,45.19229297839807,316.36466666666666,286.31083333333333,33.439998626708984,3.1288003239773303
1968,^VNINDEX,2009-05-08,363.92,370.68,363.92,366.22,48400060,15.662651012396964,367.437252111068,296.4607478889319,64.84274379629136,166.083614437462,48.139692180878605,319.5513333333333,287.7141666666667,32.04999923706055,0.11344883014917122
1969,^VNINDEX,2009-05-11,371.33,376.92,370.36,372.95,43358540,17.1646287988753,373.58139192920623,296.4396080707937,66.00985875532305,169.0710653018169,50.96314279606976,322.7286666666667,289.32633333333337,32.869998931884766,0.7192207680221944
1970,^VNINDEX,2009-05-12,374.11,382.05,371.12,381.97,44515860,18.865327876043466,381.4107706952309,294.30222930476907,67.50548623014141,166.3031815433436,53.20220897910156,325.9193333333333,291.091,31.799999237060547,1.194751669632692
1971,^VNINDEX,2009-05-13,381.64,386.3,378.25,378.25,51163820,19.686042789767384,386.92894563652413,292.6080543634759,66.26156799843838,156.9756248988285,55.021026395646764,328.94733333333335,292.82,33.650001525878906,0.1442292194214243
1972,^VNINDEX,2009-05-14,373.37,376.75,368.06,376.75,52731140,19.985052562174815,391.1677662545951,291.3372337454049,65.75613843550576,125.54843231513667,40.977901978147116,332.093,294.56066666666663,31.3700008392334,0.016792731781411017
1973,^VNINDEX,2009-05-15,379.37,390.16,379.37,390.16,52138940,21.06131318087381,398.2666388897413,289.3253611102587,68.01265197129928,151.9383607392875,47.649260032743605,335.7426666666667,296.67883333333333,33.119998931884766,2.4983410658746763
1974,^VNINDEX,2009-05-18,390.36,395.44,390.36,390.85,50263890,21.719565082351608,404.53925948913076,287.74974051086923,68.12445572610264,155.0258473435596,50.026683891416624,339.12033333333335,298.9415,30.239999771118164,0.013040418192283125
1975,^VNINDEX,2009-05-19,399.64,404.35,399.32,400.9,53109340,22.789482497100835,412.44190977289503,286.5230902271049,69.71918142367308,165.17220581184947,53.81053630859773,342.5736666666666,301.37566666666663,28.799999237060547,1.30561969379682
1976,^VNINDEX,2009-05-20,402.37,412.21,402.37,410.38,58560990,24.124266995869107,420.8363665265563,287.27763347344376,71.12866735830255,164.41419042584192,56.88872623535389,345.91033333333337,304.0058333333333,29.030000686645508,1.0938402678820716
1977,^VNINDEX,2009-05-21,410.9,416.9,410.9,412.51,61727550,25.065032435121964,427.7114388170123,290.37656118298764,71.43768344343694,158.43996137904634,58.646561264645634,348.9153333333333,306.814,31.350000381469727,0.06203548011761091
1978,^VNINDEX,2009-05-22,408.26,410.34,400.93,404.58,70969740,24.883865386842956,432.3799832674434,293.98001673255663,68.60945137048527,126.43097132408775,45.19351911121437,351.94266666666664,309.632,32.630001068115234,0.6386664718587625
1979,^VNINDEX,2009-05-26,425.08,429.92,423.96,425.03,53299720,26.5350852008566,442.9416704384037,305.5863295615963,71.6230921237555,144.7502579827715,53.66963246777391,358.943,315.6306666666667,30.6200008392334,4.783126740500617
1980,^VNINDEX,2009-05-27,426.51,431.39,423.2,425.17,58368731,26.797815721528423,445.859971334937,313.8160286650631,71.64292747324438,132.31407567762594,54.26014848646251,361.7816666666667,318.6211666666667,32.36000061035156,0.000724220398747658
1981,^VNINDEX,2009-05-28,421.88,421.9,414.68,415.45,48165130,25.922885893319403,445.28497214341735,324.3650278565826,68.21812107467717,104.62310564725324,42.970068498353605,364.061,321.41766666666666,31.670000076293945,0.9229056079888663
1982,^VNINDEX,2009-05-29,419.43,420.3,409.0,411.64,47795370,24.638050433687624,442.9980653629061,335.65293463709395,66.92092212978912,90.67394484284142,35.882779652978414,366.47266666666667,324.254,28.920000076293945,0.14296065627821058
1983,^VNINDEX,2009-06-01,418.75,427.63,418.44,426.43,41402590,24.530466521626295,443.828482603285,343.80151739671487,69.26768176716973,102.85882090181906,39.98672589715165,369.22433333333333,327.2885,30.040000915527344,2.3573932443639256
1984,^VNINDEX,2009-06-02,436.04,446.08,436.04,440.56,51279460,25.293807142984235,448.250648255894,348.30335174410595,71.28130044302787,124.64933687088518,48.803736008693846,372.77166666666665,330.51983333333334,29.6299991607666,1.9676620108285432
1985,^VNINDEX,2009-06-03,443.22,447.33,442.55,444.79,55809030,25.94105341734752,451.6993746526217,354.3196253473783,71.85244242897781,123.62102909501841,49.34274131496755,376.96833333333336,333.83799999999997,31.020000457763672,0.1588722849409724
1986,^VNINDEX,2009-06-04,446.18,458.43,446.18,458.19,59162730,27.22147652783326,458.66973539622677,356.7832646037733,73.57465840988279,132.01443159241927,53.94535834454781,381.81566666666663,337.34366666666665,30.18000030517578,1.588431899890304
1987,^VNINDEX,2009-06-05,464.66,479.16,464.66,478.72,44229130,29.552161568494967,469.5686314121799,357.1343685878202,75.91068978257582,155.82975106973805,61.016423725922664,387.0443333333333,341.1243333333333,29.6200008392334,3.4879519342468743
1988,^VNINDEX,2009-06-08,488.98,501.49,488.98,501.49,27982930,32.85783034316165,485.18689356248404,354.370106437516,78.12900816266105,181.3332179614754,66.8730328457388,393.254,345.21833333333336,29.770000457763672,3.8488815049622556
1989,^VNINDEX,2009-06-09,503.65,514.73,503.65,512.46,75914880,35.94839328236583,501.1793486233245,351.4266513766755,79.08873295745381,188.8591795638829,69.7531349724031,400.00600000000003,349.5758333333333,28.270000457763672,0.7585151127458635
1990,^VNINDEX,2009-06-10,509.11,510.26,494.6,497.51,100573920,36.7675136104333,509.9711372412913,354.56086275870865,74.481057391557,162.16811146915984,59.613548273259894,406.1333333333333,353.67699999999996,28.459999084472656,1.5786680831231188
1991,^VNINDEX,2009-06-11,499.68,514.38,499.68,511.27,62954165,38.087935364783334,519.6938475233864,358.2901524766137,75.82222806619004,163.3597267505045,60.754340144065964,412.652,357.9555,28.110000610351562,1.2226493628759143
1992,^VNINDEX,2009-06-12,520.28,525.22,509.06,509.59,64516980,38.55438619380635,528.0893792498239,361.83762075017614,75.32224106751525,159.99745533239152,63.64274192584536,418.9173333333334,362.062,28.149999618530273,0.032333914305018405
1993,^VNINDEX,2009-06-15,506.0,506.0,487.27,493.52,73282510,37.198535576159884,531.8211669082393,368.37283309176075,70.7083960030653,117.9006428442932,41.29718770071848,424.1466666666667,365.7308333333333,30.809999465942383,1.8223615547328844
1994,^VNINDEX,2009-06-16,477.52,477.52,471.07,471.97,45168901,33.99325619679411,532.4974850506827,374.80351494931733,65.17049194716134,75.05706480348111,27.464542009996684,428.16833333333335,369.14633333333336,32.68000030517578,3.399270538326652
1995,^VNINDEX,2009-06-17,465.32,472.47,455.78,472.47,67277618,31.134495928666638,533.2837733986267,380.22622660137324,65.23584293126801,58.55873329010974,16.006504425859262,432.246,372.57716666666664,31.540000915527344,2.3831457667481156e-05
1996,^VNINDEX,2009-06-18,476.56,487.61,474.69,479.27,55975390,29.082367559863883,534.2841653415719,385.90183465842813,66.12993649327885,74.9417221746568,23.304027808026877,436.0933333333333,376.229,30.030000686645508,0.3019692092455464
1997,^VNINDEX,2009-06-19,485.82,486.87,472.11,475.22,48899725,26.820074763111222,533.2755492478698,393.9744507521303,65.09838515437663,65.69045131586682,21.38294956851377,439.72666666666663,379.639,27.989999771118164,0.15399819518984342
1998,^VNINDEX,2009-06-22,461.98,463.95,456.37,458.11,40995360,23.377080979181244,532.334888297488,398.5511117025121,60.94368491885938,30.409284431965673,10.187329195443171,442.5653333333333,382.647,31.170000076293945,2.3258617022886003
1999,^VNINDEX,2009-06-23,442.46,442.46,437.45,438.55,29795780,18.852831365228326,531.548553567204,400.68944643279616,56.666683699781494,-8.80978339440879,1.4877735639016747,444.45133333333337,385.1853333333333,30.579999923706055,3.201171233043591
2000,^VNINDEX,2009-06-24,440.7,457.49,440.7,456.22,50442210,16.502916922783925,530.4289113971151,404.91408860288493,59.333761147277016,9.507212412832729,6.889970062239094,447.05033333333336,387.9988333333333,29.049999237060547,2.562474122671399
2001,^VNINDEX,2009-06-25,471.37,471.37,453.28,453.76,52093210,14.277509118329988,527.8078177997075,411.3661822002924,58.81244074963915,20.744756675725434,13.905835312169462,449.61733333333336,390.85516666666666,26.360000610351562,0.0697183488197479
2002,^VNINDEX,2009-06-26,453.47,461.37,453.47,461.37,36659060,12.978314865628704,523.7545315503555,420.3924684496444,59.93885718734356,15.152715429979937,13.905835312169451,451.991,393.8668333333333,25.93000030517578,0.4020121382753768
2003,^VNINDEX,2009-06-29,461.99,465.99,459.69,460.42,27163740,11.736743130713137,521.194118591031,426.3518814089689,59.727910625742126,18.38016224687263,16.304485184770677,454.31,396.7151666666667,25.350000381469727,0.016862130285353116
2004,^VNINDEX,2009-06-30,462.51,462.51,447.65,448.29,37832680,9.662614356853737,520.5557659455241,427.7632340544761,57.074721282306086,-7.645928686133575,7.927755604077534,455.8896666666667,399.2316666666667,26.350000381469727,1.2324625819559336
2005,^VNINDEX,2009-07-01,439.58,439.58,429.46,430.0,41250810,6.468438088367293,522.1976281765512,424.6423718234486,53.37630661814068,-60.87115357995516,3.318114247565812,456.5436666666667,401.22700000000003,26.219999313354492,2.840905691603115
2006,^VNINDEX,2009-07-02,427.89,436.91,422.35,433.79,40096190,4.19450012202185,523.7247243666204,420.6752756333795,54.01506431715032,-69.0645864449787,7.351759324113918,457.253,403.08416666666665,27.950000762939453,0.10434336604087213
2007,^VNINDEX,2009-07-06,442.4,454.27,442.29,454.27,30191430,2.64025589008952,519.9357678152089,415.4142321847911,57.38241019708195,-25.594378797564996,4.682843409194263,459.3656666666667,407.48800000000006,29.0,3.475315560357755
2008,^VNINDEX,2009-07-07,450.48,455.4,447.6,447.63,34229630,2.192915731179596,512.9029188014564,415.9640811985436,56.00325021301518,-28.87040207836692,5.363414464290797,460.11899999999997,409.53099999999995,30.850000381469727,0.3993423220491069
2009,^VNINDEX,2009-07-08,442.99,448.96,440.23,446.79,31827110,1.7504365100259633,508.34546516990457,415.4495348300955,55.827652162732406,-46.010969758307404,0.36713564380296565,460.8396666666667,411.31066666666663,31.299999237060547,0.013971547546213155
2010,^VNINDEX,2009-07-09,450.12,452.08,445.43,446.4,26835160,1.3527056500334993,499.2802473622714,418.0277526377286,55.743704065250085,-42.71995280891254,2.4602326087254442,461.8713333333333,412.9661666666667,29.780000686645508,0.005595260675126132
2011,^VNINDEX,2009-07-10,445.82,445.98,437.33,438.83,33900250,0.4218030600104612,488.79561394958534,421.4363860504146,54.10992635605811,-70.3194060071362,3.1842834968609313,462.7776666666667,414.62516666666664,29.020000457763672,0.5133155844425825
2012,^VNINDEX,2009-07-13,435.83,435.83,426.67,426.67,29414350,-1.282371938554661,482.5489668356307,420.9980331643692,51.596984633014706,-106.8971596762431,10.147909624191133,462.78566666666666,416.005,26.309999465942383,1.305953346542733
2013,^VNINDEX,2009-07-14,425.09,425.47,415.81,418.55,31807970,-3.250687143258915,481.71532271234435,416.4896772876556,49.993142486020226,-132.94586246138843,16.674743485398793,462.05199999999996,417.41183333333333,25.020000457763672,0.6188710204284488
2014,^VNINDEX,2009-07-15,424.1,430.78,424.1,427.05,22034910,-4.077706894599714,478.9143068565256,414.7486931434745,51.6215946385802,-105.55053851475961,12.407020699345296,461.46066666666667,419.2145,25.889999389648438,0.6272729536825756
2015,^VNINDEX,2009-07-16,438.07,440.43,432.22,433.47,29243080,-4.167050495854198,473.23441955579347,415.8485804442065,52.82199028961379,-76.93261260102199,4.949472079645953,460.63666666666666,421.22616666666664,25.420000076293945,0.33919568199680167
2016,^VNINDEX,2009-07-17,431.94,431.94,427.75,428.67,23423030,-4.572467271813139,467.8141080590541,416.613891940946,51.82736059154643,-89.40868427373822,7.972648458444617,458.9683333333333,423.0063333333333,24.34000015258789,0.2126704029570503
2017,^VNINDEX,2009-07-20,413.78,413.78,411.39,412.88,28422960,-6.0975947484553785,467.5530315548258,412.3519684451743,48.70634220907965,-131.810105357992,18.156928736647675,456.0146666666667,424.63433333333336,24.399999618530273,2.218470702851466
2018,^VNINDEX,2009-07-21,412.97,418.22,412.23,416.43,25452050,-6.939816050685579,468.3881767332898,409.30482326671006,49.41482607061881,-119.16588539805448,14.481466458439382,452.8136666666667,426.4098333333333,23.8700008392334,0.11543924072054015
2019,^VNINDEX,2009-07-22,423.4,423.4,419.08,419.48,19832810,-7.277284979205717,466.5715919956889,407.4474080043111,50.02828471688314,-99.66970321862738,10.206142174635998,450.2126666666667,428.173,23.469999313354492,0.082785885366988
2020,^VNINDEX,2009-07-23,417.65,434.2,417.21,434.2,24900063,-6.284506675576665,464.5355771045586,407.52742289544125,52.88119143839819,-69.6827016305349,1.7382407643084903,447.64366666666666,430.1478333333333,23.43000030517578,1.9513428769311807
2021,^VNINDEX,2009-07-24,444.96,454.71,444.96,454.71,26118290,-3.79894525050463,463.090087087308,408.30691291269216,56.463766330719295,22.023669986537342,11.989801139432775,445.81433333333337,432.36583333333334,23.09000015258789,3.509418050446893
2022,^VNINDEX,2009-07-27,462.25,470.19,460.22,469.71,60803470,-0.6116940456703333,465.56129862609305,406.764701373907,58.83192291599446,92.41453750124273,20.630466611895567,445.0206666666666,434.58366666666666,24.280000686645508,1.676892792949332
2023,^VNINDEX,2009-07-28,467.34,472.58,462.68,462.98,60977440,1.3555448646205264,468.2412054035531,405.5537945964467,57.38318029898669,92.16455670655937,21.896012899994822,444.72099999999995,436.4446666666666,25.010000228881836,0.3362979970980784
2024,^VNINDEX,2009-07-29,464.39,470.23,458.04,458.04,35239060,2.4873070323455977,470.83013364379536,405.76886635620457,56.32988011339461,76.39981988521559,17.99157098532986,444.24,438.243,25.610000610351562,0.1845093353012785
2025,^VNINDEX,2009-07-30,451.8,455.23,444.95,451.91,31316060,2.8566670551234665,472.2131338698775,406.1978661301226,55.03315261257514,32.93026168143214,7.598125702895557,443.32800000000003,439.71066666666667,25.399999618530273,0.28435847411394893
2026,^VNINDEX,2009-07-31,457.55,466.76,457.55,466.76,38149980,4.298112462654558,475.9287942346023,405.6142057653977,57.48578946384563,98.65010286606523,14.674950684400159,443.04600000000005,441.3863333333333,25.920000076293945,1.693736547438828
2027,^VNINDEX,2009-08-03,466.82,473.25,465.36,467.93,34165190,5.471802027385081,478.2103450633291,404.6986549366709,57.67395115279769,119.39415274562747,18.4337344202057,443.37333333333333,442.96933333333334,25.559999465942383,0.008427253586167003
2028,^VNINDEX,2009-08-04,475.09,477.61,472.64,476.59,45312630,7.019828871235177,482.8278123113841,402.97718768861597,59.06130228906492,137.95792272217577,20.935004175600046,444.64133333333336,444.5463333333334,24.889999389648438,0.519537941223371
